"Mean","Max","Min","Std","Index","Dataset","GroupLabel","Envelope_Min","Envelope_Max"
-0.248337489309432,-0.247879924181193,-0.24878341555629,0.0002189692497174,24,"Dataset 1","Little noise",-0.259285951795302,-0.237389026823562
-0.254916321019235,-0.254204307052707,-0.255348356745547,0.000248573615429381,25,"Dataset 1","Little noise",-0.267345001790704,-0.242487640247766
-0.261114925676677,-0.260598799786908,-0.261522785605626,0.000194594051138377,26,"Dataset 1","Little noise",-0.270844628233596,-0.251385223119758
-0.26705762574637,-0.26650149650449,-0.267538547821521,0.000265130331599081,27,"Dataset 1","Little noise",-0.280314142326324,-0.253801109166416
-0.27280283733021,-0.272313256981274,-0.273367127629463,0.00023203754703485,28,"Dataset 1","Little noise",-0.284404714681952,-0.261200959978467
-0.278153364438008,-0.277624947299603,-0.278681614652886,0.000210539428982474,29,"Dataset 1","Little noise",-0.288680335887132,-0.267626392988884
-0.283379821108201,-0.282869156960342,-0.283810530588109,0.00023923343413015,30,"Dataset 1","Little noise",-0.295341492814709,-0.271418149401693
-0.288325054063409,-0.28787351653129,-0.288871155693673,0.00021280500850466,31,"Dataset 1","Little noise",-0.298965304488642,-0.277684803638176
-0.292815278084819,-0.292318116126393,-0.293426004160454,0.0002319601887067,32,"Dataset 1","Little noise",-0.304413287520154,-0.281217268649484
-0.297555589158876,-0.297123994226781,-0.298148854944558,0.000271079540300501,33,"Dataset 1","Little noise",-0.311109566173901,-0.284001612143851
-0.30130385479372,-0.300745626583195,-0.301817765336257,0.00022686917163304,34,"Dataset 1","Little noise",-0.312647313375372,-0.289960396212068
-0.305270332530344,-0.304739180355664,-0.305794405841609,0.00026016109552583,35,"Dataset 1","Little noise",-0.318278387306636,-0.292262277754053
-0.309117779589237,-0.308201236965828,-0.309683194044521,0.00026452879047966,36,"Dataset 1","Little noise",-0.32234421911322,-0.295891340065254
-0.31251875222062,-0.311951367799623,-0.31307324754628,0.000243986562245146,37,"Dataset 1","Little noise",-0.324718080332877,-0.300319424108363
-0.315782673495454,-0.315263262842991,-0.316260588472894,0.000221839200042896,38,"Dataset 1","Little noise",-0.326874633497599,-0.304690713493309
-0.319297122051142,-0.31882593658207,-0.319846783683441,0.000219691811215751,39,"Dataset 1","Little noise",-0.33028171261193,-0.308312531490354
-0.321909677330591,-0.32130175731682,-0.322546021744941,0.000247946141242034,40,"Dataset 1","Little noise",-0.334306984392693,-0.309512370268489
-0.32398565436196,-0.323472661032437,-0.324730940006199,0.000249409724018701,41,"Dataset 1","Little noise",-0.336456140562895,-0.311515168161025
-0.326357973935465,-0.325813997181548,-0.32711747937112,0.000268107954478562,42,"Dataset 1","Little noise",-0.339763371659393,-0.312952576211537
-0.32868922954435,-0.327970386897433,-0.329152763722344,0.000273710050482293,43,"Dataset 1","Little noise",-0.342374732068465,-0.315003727020235
-0.330929625916382,-0.330379221967649,-0.331517165531724,0.00025923416554297,44,"Dataset 1","Little noise",-0.34389133419353,-0.317967917639233
-0.333138758821114,-0.332435193886874,-0.33367495833048,0.000250395127357667,45,"Dataset 1","Little noise",-0.345658515188997,-0.320619002453231
-0.334570196026316,-0.334094745053223,-0.335307944024801,0.000277795351123525,46,"Dataset 1","Little noise",-0.348459963582492,-0.32068042847014
-0.336512613443533,-0.335896338417657,-0.337196182252247,0.000263603658319568,47,"Dataset 1","Little noise",-0.349692796359511,-0.323332430527555
-0.337782730144318,-0.33716227832638,-0.338417048456433,0.000262101439755244,48,"Dataset 1","Little noise",-0.35088780213208,-0.324677658156556
-0.339203611808077,-0.338640871546746,-0.339770948876073,0.000264314044745541,49,"Dataset 1","Little noise",-0.352419314045354,-0.3259879095708
-0.340081892598384,-0.339705609471586,-0.340607390940599,0.000220602160198912,50,"Dataset 1","Little noise",-0.35111200060833,-0.329051784588438
-0.340784807379354,-0.340297190931627,-0.341287315804141,0.0002409667391319,51,"Dataset 1","Little noise",-0.352833144335949,-0.328736470422759
