folder_Weibull(0.0004),folder_Weibull(0.0042),folder_Weibull(0.0007),folder_Weibull(0.0015),folder_Weibull(0.0018),folder_Weibull(0.0024),folder_Weibull(0.0021),folder_Weibull(0.0039),folder_Weibull(0.0037),folder_Weibull(0.0027),folder_Weibull(0.0025),folder_Weibull(0.004),folder_Weibull(0.0045),folder_Weibull(0.0009),folder_Weibull(0.0002),folder_Weibull(0.003),folder_Weibull(0.0006),folder_Weibull(0.0035),folder_Weibull(0.0034),folder_Weibull(0.0022),folder_Weibull(0.0013),folder_Weibull(0.0047),folder_Weibull(0.0023),folder_Weibull(0.002),folder_Weibull(0.001),folder_Weibull(0.0014),folder_Weibull(0.0012),folder_Weibull(0.0016),folder_Weibull(0.0041),folder_Weibull(0.0031),folder_Weibull(0.0011),folder_Weibull(0.0029),folder_Weibull(0.0044),folder_Weibull(0.0046),folder_Weibull(0.0032),folder_Weibull(0.0019),folder_Weibull(0.0038),folder_Weibull(0.005),folder_Weibull(0.0017),folder_Weibull(0.0001),folder_Weibull(0.0003),folder_Weibull(0.0026),folder_Weibull(0.0048),folder_Weibull(0.0028),folder_Weibull(0.0005),folder_Weibull(0.0033),folder_Weibull(0.0043),folder_Weibull(0.0049),folder_Weibull(0.0036),folder_Weibull(0.0008)
-0.11410677342304319,-0.11838044878686964,-0.11531248343472429,-0.11196426408894293,-0.10727301565335175,-0.128600189935097,-0.1129085692885165,-0.10650692522810087,-0.10468029605615799,-0.09508770444043176,-0.10914949780969005,-0.10179965336213487,-0.1152339187973658,-0.11474523315649357,-0.11390952246109609,-0.11020942045213367,-0.11523895337916126,-0.12134595814629554,-0.1279289100474935,-0.11393460490829437,-0.11517621823083574,-0.1223175371832144,-0.13121674549760334,-0.113359618365656,-0.11320069694591631,-0.11569171843931386,-0.11534584850513323,-0.11104516777529692,-0.10457388682381323,-0.11786130755140974,-0.12119442225782001,-0.12347369121124029,-0.13366446227701326,-0.12758410908012666,-0.10848562647503128,-0.12510231281578219,-0.10895180756565467,-0.10260687395389877,-0.1247616800905941,-0.11328577384328174,-0.11410823674601507,-0.10998133305435459,-0.0954397926564079,-0.11097571232950573,-0.11389859864760649,-0.1210737482326498,-0.11598586646427565,-0.09474104142873843,-0.12108777771695851,-0.11392533289554145
-0.11410461930614266,-0.12155422077700871,-0.11526578791007813,-0.11093361634295204,-0.10689338007256467,-0.1276570504181566,-0.11277344060557175,-0.10457474600428983,-0.10557022360961214,-0.09486819844209382,-0.10903194015577103,-0.09961864341522335,-0.11388401725261338,-0.11424884173990481,-0.11380071863614237,-0.11005439985380708,-0.1150379043556819,-0.12059951979211751,-0.12604070206652984,-0.11190541422945156,-0.11577700329934217,-0.11970709917038783,-0.13242076107493922,-0.11345187829818915,-0.11462804660195157,-0.11479776664143371,-0.11546324118393513,-0.11078758485185074,-0.10401948778644472,-0.11809008404167315,-0.12135465047043784,-0.12205698057006201,-0.13158661048338471,-0.12708885066508618,-0.10911573437079537,-0.12335776202868351,-0.10884498671531474,-0.10186739625210954,-0.12437044134630725,-0.11328457172419493,-0.1147433158445874,-0.11039930063067085,-0.09312556772234405,-0.10881489742176033,-0.11386086742751063,-0.1308407644981919,-0.11355680573650426,-0.0923360276098496,-0.11947965471754413,-0.11325920092214421
-0.11391757640279296,-0.11875880038277568,-0.1159413822073187,-0.1132589712924584,-0.11040616602632337,-0.1271346855923878,-0.11392389774108523,-0.1030050120511331,-0.108523264935623,-0.09317185234274465,-0.10799628795992727,-0.10215770484698171,-0.1178222177262406,-0.11429682310779665,-0.11417516427606637,-0.1084455326372199,-0.11493709271726725,-0.11831758179161485,-0.12352415251721405,-0.11266977203838593,-0.11470604440912537,-0.12279870350055486,-0.13760654131951913,-0.1132417019905159,-0.11433962020097031,-0.11529159461851185,-0.1149697404112929,-0.11105965535075878,-0.10274501152593103,-0.11596350820076638,-0.12049348147084643,-0.1209961753555511,-0.13174640940062646,-0.12857111392925558,-0.10708425907558639,-0.12495965845907875,-0.10765996215735152,-0.10950141201151466,-0.12323513588703178,-0.11325470040723296,-0.11455294221140264,-0.10966651260005474,-0.09966295216671434,-0.11755698387440379,-0.11389967875142601,-0.12857242182895376,-0.11140893959348293,-0.0887518482635345,-0.11902594868529487,-0.11307476678467544
-0.1137284167468079,-0.11571034563787047,-0.11567098389736719,-0.11267167533673385,-0.10925949130946751,-0.12773762049904933,-0.11528999211621281,-0.10008940985131874,-0.10623230984124671,-0.09331611994788963,-0.10655567249880635,-0.10013039669302316,-0.11983904416362083,-0.11442936157469746,-0.1144491022950303,-0.10744712270896352,-0.11527100644014504,-0.119489998174781,-0.12358899713878213,-0.11071186802115282,-0.11513974420650484,-0.12184884757702902,-0.13752980376708104,-0.11168413871805298,-0.11361109687190511,-0.11483052843770199,-0.11471218409066289,-0.11168911675097606,-0.10185085773852737,-0.11557674193958593,-0.12010020634183073,-0.12741823724818974,-0.12879619169370976,-0.12969110857922256,-0.11209475726975558,-0.12627265787811845,-0.10747098293779475,-0.11235408396508642,-0.12322093855243088,-0.11328385105438073,-0.11458125800628965,-0.10752344172930371,-0.0977960984891823,-0.11674428420518351,-0.11372190874056218,-0.1281431594216068,-0.10984998575189381,-0.08871425909035292,-0.12496775380395331,-0.11264283816669755
-0.11411834896483107,-0.11266962032821859,-0.11691449820846068,-0.1116072558263192,-0.10855801916354892,-0.12671793484302898,-0.11416898375192376,-0.09885943936212659,-0.10423663122378438,-0.09275895727683231,-0.10614347834724557,-0.10577103103632006,-0.121663144438038,-0.11541580146615284,-0.11431111492628798,-0.10627624027903168,-0.1149307408199472,-0.11768302631456738,-0.12164410840423413,-0.11168994460242257,-0.11450194148319244,-0.12200586506087535,-0.13613442039652335,-0.11101884191566647,-0.11418949231885199,-0.11412950659924612,-0.11412868465141227,-0.11102803810954756,-0.10076937586681294,-0.11713058347916147,-0.11968690399059861,-0.12650237213155305,-0.13301368526469864,-0.12543365934154518,-0.11240578132204936,-0.12565071837535746,-0.11313596543752069,-0.11060307877087217,-0.12227777702495377,-0.11325189800954086,-0.11453436304996018,-0.10733660022612418,-0.09774865752782853,-0.11566633355159174,-0.11344892689631056,-0.12770647210729252,-0.11167778707744114,-0.08643335742861133,-0.12574231792230806,-0.11408858239171718
-0.11417576873262904,-0.11032534395579562,-0.11638935962119418,-0.11184251964430876,-0.10750586024831715,-0.12798465703996492,-0.11390599904515533,-0.09789942753353427,-0.10449691432501934,-0.09140857663687363,-0.10545353550437983,-0.10568641612361926,-0.11871233899675819,-0.11523023003579,-0.11413266972617185,-0.10809645204296744,-0.11457394530265815,-0.11867985994446595,-0.12199190895426502,-0.11417928149952573,-0.11539017323836828,-0.12260986334842137,-0.13690445127803086,-0.11106923050676104,-0.11385076490008428,-0.11559240477311634,-0.11347486074835343,-0.11063031069870885,-0.10234717937989257,-0.11543140256497737,-0.11999648913122661,-0.12412938491536471,-0.12899260510414085,-0.12629647397550617,-0.1106641697417421,-0.12381539469475288,-0.11169954870586675,-0.10824795771243341,-0.12379095755234211,-0.1133788656613662,-0.11445345681742036,-0.10574747906772304,-0.10218229621252208,-0.11459432777972203,-0.11309905951582545,-0.12498951664790901,-0.1112652409094996,-0.08479638937170518,-0.12298123401689137,-0.113774908791193
-0.11445681780498973,-0.1207525483024258,-0.11646096516752222,-0.11106233312440819,-0.10711542256570179,-0.1283380121001929,-0.11296259639238487,-0.1114836904404296,-0.10533437563170724,-0.09456720935839728,-0.10543101041420051,-0.10687244555194159,-0.11581896021398493,-0.11529446569728684,-0.11399654613965671,-0.10959034681686136,-0.11421055614711648,-0.11699515314387739,-0.1323913857861233,-0.11439560169417291,-0.11472270719193506,-0.13015294337571365,-0.1347718445509918,-0.11082135209498915,-0.11340392850420102,-0.11552170555502009,-0.11257976965088731,-0.11176933310683886,-0.10104585332935657,-0.11652798785332973,-0.12044093491972578,-0.12334539560667526,-0.1266908264502876,-0.12299685361405353,-0.1109336892147052,-0.12925512472031042,-0.1148715704655204,-0.11734886313947639,-0.122267713434907,-0.11340808596152231,-0.11444186316041666,-0.10385955574060274,-0.0996810350938803,-0.11262412536240012,-0.11319609277938454,-0.12374331443659732,-0.11043070493136019,-0.08430503577380283,-0.12216745644476454,-0.11368722292821501
-0.11432514646306197,-0.1246347874588942,-0.11616269553687744,-0.11149833116859559,-0.10683916716400456,-0.12705687775358615,-0.11604258548233425,-0.11062817375073986,-0.10603539252645378,-0.09654768493052851,-0.10377770435996987,-0.10515471061292198,-0.11538301849411087,-0.11574889171659059,-0.1141106657705334,-0.11471240533524407,-0.113871799216051,-0.11882105040130408,-0.13057326083458026,-0.1142717256133761,-0.11463263579223122,-0.13423093259247076,-0.13329575527279708,-0.11210153669879493,-0.11329773832648966,-0.11796075448833011,-0.11247793052254437,-0.11230192638418499,-0.09962461358739878,-0.1152287520456103,-0.1233496616380608,-0.12297435968012828,-0.1257767375337222,-0.12532381280764535,-0.10856535100531099,-0.1342853046663844,-0.11314490604726873,-0.11984596400105564,-0.12432489693869375,-0.11338116122861017,-0.11418756934190295,-0.10624460743115821,-0.09851421199286958,-0.11226482400497124,-0.11292773858708294,-0.1256220579716515,-0.10825140099817852,-0.08227216928666727,-0.11922915179082672,-0.11335268549344667
-0.11414376528182264,-0.12291609482158637,-0.11589840543813987,-0.11187984401214222,-0.10775070847861741,-0.12571235107401116,-0.11429395104617422,-0.11412834800143827,-0.10528307901126212,-0.09599811259608494,-0.1037027878204835,-0.11448659141609649,-0.11574709136955084,-0.1160916924741329,-0.11427214535150468,-0.11872013695527586,-0.11349843780698268,-0.11704875718747142,-0.12859168324146886,-0.11321475460433142,-0.11383211464649286,-0.13505541243323899,-0.1324656615172245,-0.11183390892679043,-0.11311131899961399,-0.11835864747590223,-0.11201044528981381,-0.11293241791678107,-0.09817011409875731,-0.11440096594053671,-0.12256681997693511,-0.12145766461560832,-0.12276764367278867,-0.12349214728445959,-0.10956158480992671,-0.13451779129918476,-0.1124601624223281,-0.11620930569532337,-0.12380581596363709,-0.113373455747244,-0.11438197663644331,-0.10535031641414949,-0.09535764807321877,-0.11086723006117617,-0.11272471105747274,-0.12762930105356146,-0.10748968887530744,-0.0802671711525541,-0.12243733301546376,-0.1132234031849839
-0.11407313224992517,-0.12022034996428779,-0.11624731183426606,-0.11316344130450309,-0.10785555296028683,-0.12482802621405616,-0.11369217022771394,-0.11217510753596395,-0.10466984806872323,-0.09562513969656511,-0.10430349815489089,-0.11155835769020739,-0.11292008210141258,-0.1165296431297722,-0.11416747099245107,-0.1186556866389504,-0.1136477627546393,-0.11549409343787848,-0.12746631580687262,-0.11223332600900637,-0.1130555200471559,-0.13316812489637717,-0.13183300212365784,-0.11151538289350332,-0.11232076751403614,-0.1183634484043676,-0.11130675144909097,-0.11335414179995089,-0.09699749889281578,-0.1174257387771684,-0.1239040761681644,-0.12144042754392835,-0.12234357173153614,-0.131271696360345,-0.10991418757970277,-0.1325771770029187,-0.11323165600795239,-0.11868211424233392,-0.1229703913177607,-0.11331475700442903,-0.1141291101197541,-0.10700839237265447,-0.09306398408351235,-0.11180580038595757,-0.11260916001147801,-0.12492015859397455,-0.10827750310241518,-0.08181828244751901,-0.12430237441641409,-0.1138190897325771
-0.11495015908157681,-0.11929194636994972,-0.11583657274094068,-0.11230296626330231,-0.10869297924990237,-0.12308943337425404,-0.11461513736802653,-0.10984565203890956,-0.10293683024928497,-0.09601072300578284,-0.10288908479821623,-0.10903527160029432,-0.11076817758149213,-0.11615961599884651,-0.11405843841042035,-0.117474609245035,-0.11452202762644006,-0.1139147716006214,-0.12451888785134776,-0.11150980417836456,-0.11377968199553132,-0.13082347854228293,-0.13005256381572192,-0.11121136005641832,-0.11250554195164533,-0.1189632965794369,-0.11413470943034464,-0.11393621486093894,-0.09534168140121951,-0.12293127576196977,-0.1238014826730889,-0.12534607153035268,-0.12025216365341133,-0.1280000779834479,-0.10823677013521259,-0.13249374301962585,-0.11112053810426017,-0.12447764295586211,-0.12618726164529676,-0.11345083713136074,-0.11394928636287247,-0.10465570451085217,-0.09172640788654496,-0.11286977541411383,-0.1126409932083436,-0.12549833072362687,-0.10522917881098745,-0.08011328932328937,-0.12226648487518402,-0.11355179708215508
-0.11541992627694793,-0.11949805003348014,-0.11583306411363659,-0.11238933851834178,-0.11125782415748407,-0.12208848290322889,-0.11356191661235063,-0.10962725507106331,-0.10212760767707685,-0.09568090198999846,-0.10245336888887734,-0.10744929333541281,-0.11580559685889329,-0.11623080587531602,-0.11413704582016998,-0.1159952211530709,-0.11418774879458439,-0.11131429117667797,-0.12856629038061057,-0.11100458278253901,-0.1151410611758887,-0.1298855150266739,-0.12772552573654292,-0.11470550664009271,-0.11294749980686447,-0.1200639213271529,-0.11448757874949879,-0.11323695708445808,-0.10223864931293508,-0.12217206335643428,-0.1238297312090266,-0.12685862083737262,-0.1186907609047162,-0.1277952921341396,-0.11073288024248207,-0.13598739102912175,-0.10861809262344771,-0.1250698921284785,-0.12444114522581846,-0.11336207534687327,-0.11403090803580404,-0.1036067560845326,-0.08804236337103279,-0.11373937666440156,-0.11246177857544146,-0.12499829662304456,-0.10735870400970461,-0.08052049492698314,-0.1273666836518349,-0.11287504084128647
-0.11557746397407659,-0.11971976314702762,-0.11559350646801034,-0.1134428906209534,-0.11084125759726783,-0.12029213040794601,-0.11314026933658976,-0.11201080578618182,-0.10501130136617023,-0.09623025682139824,-0.10874932524065872,-0.10716923330328322,-0.12198530527279672,-0.11614194037335857,-0.11404116637966245,-0.11442993742358246,-0.11389393629954087,-0.10993216662068683,-0.1282498142577327,-0.11033864964376573,-0.11560004027689713,-0.1272104587197762,-0.12539316808220455,-0.11501522410109072,-0.11267621547273128,-0.11895029346983056,-0.11382678730493279,-0.11250349317607325,-0.10158766082860643,-0.12007297622871867,-0.12321407387569269,-0.1242224808201874,-0.11985181605357147,-0.12565245608622452,-0.11916369173313585,-0.13692589530703292,-0.10676279600080572,-0.1283805147737294,-0.12476753976906849,-0.11331735234791405,-0.11433015722397133,-0.10405144734959569,-0.10030594100403104,-0.11277727663785905,-0.11294780416837653,-0.12370063866749771,-0.1080198913997166,-0.0786565043346135,-0.125192574701239,-0.11262972122820158
-0.11554566916478529,-0.11740131994159558,-0.11547306543321792,-0.11248970626416939,-0.11101591284015022,-0.12191936495728582,-0.11216389749578774,-0.11225064249008744,-0.10567564641324857,-0.09456906307037548,-0.1182778341758895,-0.10664038316955952,-0.12173360997488343,-0.11797767844496221,-0.11392970210983121,-0.11491648722953705,-0.11374121325969185,-0.1071370203276224,-0.1267452506264853,-0.1102222316859349,-0.11756874061888617,-0.1266202289601635,-0.1264018684641429,-0.11430048693088654,-0.11311876486813016,-0.11826895698945673,-0.11477779695135905,-0.11169527462552672,-0.0993017902022896,-0.11890379388485516,-0.12276311043037602,-0.12336461888132239,-0.11861468222502791,-0.1235569486406759,-0.11823235160321417,-0.13602586491407842,-0.10680094259435922,-0.12846574807582317,-0.12654934118959166,-0.11332582847484636,-0.11412059021333794,-0.10213178446619725,-0.09598734012610022,-0.11082554486397277,-0.11271368415112035,-0.12217834615589367,-0.11023204124332742,-0.07768479135137181,-0.12539684467671006,-0.11238923092681402
-0.11529711996345206,-0.11708811316494522,-0.11605270230014864,-0.11238902523774376,-0.1127188165208087,-0.12240530099204022,-0.11306598654609379,-0.1186291935343027,-0.1032985670004163,-0.09788924458183064,-0.12062060151368423,-0.10673759162860089,-0.11928765863048543,-0.11781993352761733,-0.11377747710088801,-0.1133691241128847,-0.11335569725193155,-0.10539063158470263,-0.1299901738896552,-0.11829236666423322,-0.11669675799919638,-0.12571200410931443,-0.12428100264801836,-0.11545466126266954,-0.11285145997239283,-0.11837162094888891,-0.114282185205925,-0.11264503387226116,-0.09839855716756966,-0.11848935072499017,-0.12296497779692867,-0.1277560818221119,-0.11689842761582966,-0.12097617018435536,-0.11631666271597274,-0.13579186409447105,-0.10642142509397359,-0.1248410681768885,-0.12547960474428113,-0.11337467284831668,-0.11400891921263646,-0.10643728857706188,-0.10445120100729036,-0.11015862952410693,-0.11244140497854543,-0.12071103057641164,-0.10970700937924534,-0.07672765735386265,-0.12212617107371182,-0.11277099403975367
-0.11531835793481729,-0.11389674998184977,-0.11570229514052918,-0.11147153788910978,-0.11358064306802884,-0.12281858958724358,-0.11203127964964193,-0.11532190312967425,-0.10229987895358067,-0.09608419834839625,-0.11995050080702244,-0.10584537667861285,-0.11626898142904056,-0.11729531410662478,-0.1136617609644964,-0.11202196102330601,-0.1131810954519304,-0.10380059172113867,-0.12628728349245288,-0.11622821776083692,-0.11657698963680735,-0.12210091485518085,-0.12335936904214018,-0.11552951834683613,-0.1130411860010628,-0.11831393720092383,-0.1145730548972744,-0.11304356250937657,-0.09854090703817621,-0.11577738025476464,-0.12268118843821237,-0.12658664276525797,-0.11786299591638265,-0.1212215124458626,-0.11553777683480343,-0.1339643432395163,-0.10508147853502883,-0.12382177852837735,-0.12421372499788319,-0.11341012840406323,-0.11384113760872422,-0.1052953511745125,-0.10695016270575466,-0.10943070239160567,-0.11204170524654193,-0.11874191561037684,-0.11323864260326319,-0.07589356766122819,-0.12363529232834747,-0.11226542921328356
-0.11495729378160091,-0.11265159490248604,-0.1159466009054952,-0.11078570426512727,-0.11285556548876148,-0.12171843623527462,-0.11385749343675647,-0.11329619879705932,-0.10337907420713703,-0.09734009599069157,-0.12144040012799406,-0.10327779182951984,-0.11727048602021854,-0.11697580906363013,-0.11360025229070994,-0.11285566980443341,-0.11293058249221576,-0.10607213464651556,-0.1242709838435534,-0.11548748078306856,-0.11625377560781343,-0.11786737344718308,-0.13258334209615033,-0.11405613288649097,-0.11261285862608084,-0.11805579326598893,-0.11628561749472494,-0.11242700158621806,-0.10536284353984852,-0.11412644216174844,-0.12248569873283023,-0.1247504535623331,-0.11684538652573714,-0.11957525445120956,-0.11734682112103048,-0.13442674482626474,-0.11286079556045187,-0.12163984903088058,-0.12333522160929081,-0.11337690205282644,-0.11387949009009712,-0.10352496309122708,-0.1048013479869201,-0.11040078285464525,-0.11282999828117597,-0.11689997890875992,-0.12794011333878272,-0.07678814457012102,-0.1233768221248196,-0.11186891721978504
-0.11497338677373298,-0.1115715048873046,-0.11639708450657901,-0.11039311463425432,-0.11259574387499187,-0.11977794020003409,-0.11317371646978333,-0.11206138587349651,-0.10363605956911787,-0.10021545222452925,-0.11968194280687745,-0.10745932805675133,-0.11391754762912486,-0.11643621768661967,-0.11385575588886536,-0.11369530180052781,-0.11312345690796322,-0.11342729971874332,-0.12578872934727037,-0.11453738820282268,-0.11571436607370778,-0.11792614022438835,-0.13123253583611388,-0.11300249484571925,-0.11240475652505692,-0.1176344496749929,-0.1165731895218188,-0.11113040412893077,-0.1031651866452373,-0.11390731890334971,-0.12286757207364268,-0.12319878836534047,-0.11569708867468416,-0.11829685083158693,-0.11516333097546218,-0.13413463255204103,-0.11072793079587924,-0.1308649399082612,-0.12276677151273394,-0.11331868963257243,-0.11359165283178792,-0.10227091426843271,-0.10259984163655553,-0.11426584046999246,-0.1125245231734857,-0.11801353260033011,-0.1299357182216373,-0.08301889066133693,-0.12027768332212281,-0.11242304843569297
-0.1157101471260357,-0.11172138708154244,-0.11676513508164327,-0.11118556790974038,-0.11481534029564021,-0.12050112725911752,-0.11260494083503417,-0.11442432255710465,-0.10156055469269352,-0.09923976275178159,-0.11888025299440942,-0.10654124920266056,-0.11132124461815389,-0.1159879592887598,-0.11376218882502459,-0.1163353802379968,-0.11350899179827642,-0.11595668434841588,-0.12671853362152116,-0.11761512668493879,-0.11567471333521911,-0.11866038937556639,-0.1315779022982498,-0.11393455102168487,-0.11187019834920325,-0.11868291358392767,-0.11626915034211734,-0.11048918720160848,-0.1041344687837353,-0.11214670146425677,-0.12233165462026716,-0.12320328364595513,-0.11316958332989666,-0.12099977864015475,-0.11775479075479883,-0.13429097089294664,-0.11784304937777015,-0.12656973689535697,-0.12219328470277599,-0.113521608433515,-0.11342626752361497,-0.10925628738685254,-0.11021457395970305,-0.11762173093257258,-0.11242416987207965,-0.12161953179898037,-0.12912877705225634,-0.0844536880542128,-0.11757518307318728,-0.11189906100145303
-0.11543757167840997,-0.10966173786663722,-0.11691079127810385,-0.11029328590552374,-0.11515758487944935,-0.11977665318252799,-0.11608209061507807,-0.11395038851678346,-0.10084118346444189,-0.09821492063018783,-0.12374980323827706,-0.10378433227149302,-0.10877028741400097,-0.11529533699812587,-0.1137455552548512,-0.11734455518027692,-0.11370405536599325,-0.11505848984516888,-0.12409407109602222,-0.11846705505550842,-0.11860995597743447,-0.12487086440017002,-0.13433333475009146,-0.11434068161262426,-0.11197858771622349,-0.11831849874591616,-0.11607794993057757,-0.10945389175530691,-0.10184038935932638,-0.11105137542576053,-0.12270278095023626,-0.12216083778509348,-0.11756354335879504,-0.11919819138873974,-0.11585435005040944,-0.13255283062965384,-0.11732402531889191,-0.12341532314598892,-0.12286559495248307,-0.1136647316215583,-0.11343851079625042,-0.10731697740496723,-0.10992573078419503,-0.11773659809586415,-0.11218854072243366,-0.11990421056231454,-0.1293733272372812,-0.08262037677687259,-0.11994368109747441,-0.11147871751008749
-0.11623715853341472,-0.10808194156865757,-0.11634555903537429,-0.11020144871824876,-0.11558443867867328,-0.11910939608042283,-0.11608308119883129,-0.11748559149334134,-0.09901930908270992,-0.09757995402679366,-0.12233794058908312,-0.1057127612420902,-0.10911025051479935,-0.11515054847760185,-0.113681298546401,-0.11596782639515442,-0.11327377101351813,-0.11711285311029186,-0.12466419709826777,-0.11752090141541777,-0.11780416409610854,-0.12532668945077613,-0.13303066379340311,-0.11273796281550938,-0.11203618894975191,-0.11808794450584757,-0.1154634427917922,-0.10948525295650212,-0.10024245501834896,-0.1120944486572866,-0.12375972106772139,-0.11943837103079934,-0.11567652346595375,-0.12038341707437705,-0.11683150932645324,-0.13139118428401036,-0.12236953539655565,-0.12142575022508345,-0.12150032289367292,-0.11368714951895843,-0.11361940442816312,-0.10621229842828228,-0.11515682735230898,-0.11756250522044778,-0.11212783492390166,-0.12044657340966496,-0.12888159264381158,-0.08250062942044309,-0.11943803289253166,-0.11116042481933
-0.11634552301430232,-0.1060932569768637,-0.11654234114183908,-0.1103878061571299,-0.11554873605448607,-0.11937399406779518,-0.11451275193166623,-0.11603749212075266,-0.09860285153271915,-0.09677450685305918,-0.12109945131825631,-0.10302096109984184,-0.11154310505710777,-0.11427564532677774,-0.11352252602455107,-0.11795794645363798,-0.11289460222820395,-0.11661338486975673,-0.1235516925163741,-0.11687341372060019,-0.11704517040795599,-0.128104190584401,-0.1316349765533246,-0.11273229111078917,-0.11176967774001356,-0.11941084499974203,-0.1145878110374652,-0.11172593404961063,-0.1006080063838199,-0.11052291828130906,-0.1262175056733609,-0.11832644323324402,-0.11580110504001899,-0.11604955160598344,-0.11580118105530852,-0.13491835210744915,-0.12173433386027253,-0.12048596510279015,-0.1214638503216442,-0.11366196207585504,-0.113798103123162,-0.104846539237227,-0.1160453071734829,-0.1151950580859799,-0.11216226833348687,-0.11767857686452084,-0.12687734236109083,-0.08207482017281303,-0.11997343280547264,-0.11067037311561084
-0.11714377956465613,-0.10521583343238083,-0.11613952546318877,-0.10938844855529478,-0.11507694170869472,-0.11712886559909398,-0.11818602746859198,-0.11507986534025466,-0.09792263846222299,-0.09564223119291197,-0.11975423778665459,-0.10523946566428174,-0.10935754715385776,-0.11470134360251855,-0.11348261496392492,-0.1172260229574509,-0.11329776156782588,-0.11605250296277328,-0.12842280589912727,-0.11628290664237095,-0.11691428792642426,-0.12715975458317272,-0.13001452930412497,-0.11183530497329733,-0.112316093038184,-0.11874666877533736,-0.11431663493882879,-0.11051417932589455,-0.1018048955427398,-0.11143409821637999,-0.12539448993815605,-0.11742984788167014,-0.11869529454119791,-0.11306074429952115,-0.12044926268618664,-0.13582572801186207,-0.12383827737820279,-0.11594126397519876,-0.1210702322014704,-0.11361398293603432,-0.1135942494049584,-0.10864417043375103,-0.11247999199134207,-0.11753905406438381,-0.11203478841102026,-0.11660280181554562,-0.12977616463323563,-0.08047526089130931,-0.12118907399927499,-0.1103649985322754
-0.11706491350098341,-0.10954996527049823,-0.11570889677949178,-0.10842025326134291,-0.11502160426784049,-0.11781526913192529,-0.12011210016083355,-0.11246194902246065,-0.09796186788845082,-0.09511128627946767,-0.12077983983326723,-0.10908012681021788,-0.10580120718977765,-0.11388186710482945,-0.11339905703520195,-0.11550048095386284,-0.11356058110318329,-0.11563654804728316,-0.12985744892884796,-0.11709880898038762,-0.11593527629964381,-0.12396825353698804,-0.12835451385918864,-0.11110735219729742,-0.11249997299068586,-0.11922797288010925,-0.11362147273909187,-0.10942291869819944,-0.11023328419357789,-0.10938710173856059,-0.12447761615208712,-0.11632257747475806,-0.115007807565762,-0.11007517637719705,-0.12408579930913943,-0.13625316586833397,-0.12307200243300744,-0.12814121638144074,-0.12042228578296486,-0.1135582823323836,-0.11358864155495631,-0.10865139281764312,-0.11070970803639674,-0.12944322170375447,-0.11239087939937238,-0.11763950073195556,-0.13113895499533548,-0.0776761154417806,-0.11857734337726317,-0.10999422180052151
-0.11743932323317818,-0.110601500997323,-0.11527215374083437,-0.11065794953331555,-0.11917067264239685,-0.11613803245802984,-0.1188800148789457,-0.11289490931034471,-0.09622423283705211,-0.0962843092429872,-0.12067115093350331,-0.11592491786279345,-0.1064085062569197,-0.11366686832716993,-0.11363374337575946,-0.11415979002528413,-0.11351612340654926,-0.11700842456058806,-0.12724651701315154,-0.11648066605073197,-0.11524437463811754,-0.12322328419675223,-0.12638854874638183,-0.11085617758552123,-0.11182146599942483,-0.11958905470610269,-0.1128469835141625,-0.10914657743831692,-0.10942182518293966,-0.10747434902067958,-0.12589113333418747,-0.1155430614747074,-0.11536737962043155,-0.107495354659763,-0.12380423654391634,-0.13497516603951248,-0.12308603254965458,-0.12586358472945608,-0.11908487798696715,-0.11357025237032188,-0.11361871226475338,-0.10621595237564362,-0.1087311014857501,-0.1286794072115681,-0.11251150370781364,-0.12324392621986777,-0.13748831993488492,-0.08025844380866479,-0.11803291160129743,-0.11020953934114791
-0.1176838053989289,-0.11320534480499644,-0.11503807285837725,-0.1124813470566059,-0.12041257965547081,-0.11620904852151245,-0.11769694791215159,-0.11234203329612245,-0.09403391865259182,-0.0959269183772641,-0.12138490315622769,-0.11638910890378376,-0.10524352775598539,-0.11311960125671458,-0.11350846838955472,-0.11406786137650099,-0.11327975524167591,-0.11887992288148581,-0.1281549862415581,-0.1154731302858994,-0.1146689697473569,-0.1188572021518763,-0.12518871908341858,-0.11002277110997818,-0.11148408550052037,-0.11869306774019256,-0.11225757343476926,-0.11034098608777963,-0.10894611248604157,-0.10574689688655516,-0.12517242466328807,-0.1169270339491624,-0.11653596402242955,-0.10602094274060489,-0.12150247388440878,-0.13350365948132623,-0.11978380723747968,-0.1259826499390405,-0.11851251844213925,-0.11354973396113692,-0.11411991941817325,-0.10582288494809264,-0.10697347738158725,-0.1277587439004931,-0.11218009603258906,-0.12085421552772084,-0.136008724192198,-0.07966618383281864,-0.11830348158022129,-0.1102090569766447
