folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.21552081593118788,-0.1720759398087063,-0.1687219364489039,-0.16976871699591786,-0.16740862493823883,-0.16511355869571823
-0.2317689689356237,-0.17107683519942934,-0.1680584625938649,-0.16904932861606298,-0.16660013607536434,-0.1640735824569335
-0.2309528343185976,-0.1693442994985503,-0.16662091344562754,-0.16771150730109677,-0.16507117984060735,-0.16376532703531288
-0.23238912510277174,-0.16789284368993987,-0.166895837335294,-0.166705264658447,-0.1657993152894077,-0.16290462225712232
-0.22877907584832718,-0.16632901409364448,-0.16592402240188686,-0.16580016379292406,-0.16539350576929288,-0.1631258678116865
-0.21619084872142338,-0.16502644886483453,-0.1644072448576706,-0.16478518337251127,-0.16466995584878327,-0.16334734069186585
-0.20973930487771003,-0.16363763986468907,-0.16371041402449607,-0.16463617065152591,-0.1635296908393561,-0.16336012723076598
-0.1957933045276993,-0.1622471455171109,-0.16321818758568235,-0.16443973229788014,-0.16225931812877054,-0.16247460961188165
-0.189008301811055,-0.1629562982249918,-0.1625034621406221,-0.164250653121347,-0.16129159489279263,-0.16366353045408594
-0.18267755507081504,-0.16170116565255255,-0.16130104428545555,-0.16336868241501132,-0.160479040742373,-0.16249536480519652
-0.1723857411906922,-0.16078676752167478,-0.16067315334266094,-0.16393761124993303,-0.15995728990728714,-0.16195571926792451
-0.15997320489082423,-0.1610896568888752,-0.15983697457463017,-0.16298085036488374,-0.15878626745787003,-0.16111869398431536
-0.1506205986023628,-0.15964487453457893,-0.15949717360616286,-0.16195005840288382,-0.15891493311235397,-0.16142309689684267
-0.1396844764834966,-0.15863124256251177,-0.15974312875140184,-0.1623460655997455,-0.1575728646629884,-0.1611898602669389
-0.13489050220202986,-0.15748958489491013,-0.15889772523662696,-0.16127261755581007,-0.15679525989113807,-0.1613024722318964
-0.1330693379616855,-0.15607506914914188,-0.15827373340643316,-0.15990744442763216,-0.15569830627018155,-0.16047633107671036
-0.16342121128937717,-0.1549442451898091,-0.15714585880486673,-0.15956566552620194,-0.1543127610890638,-0.1596106750080294
-0.16522058109966908,-0.1553756139571495,-0.1569381439264449,-0.15960277468127274,-0.153167975797785,-0.1585978926933546
-0.1592303533860356,-0.15742234114798254,-0.15606962136266878,-0.15833080938810185,-0.15258967392546385,-0.15796935558664582
-0.15197850840469773,-0.1562659027528799,-0.15509406236538922,-0.15815133008255317,-0.15221565022671135,-0.15729984834587263
-0.1504890387537327,-0.15608628189096665,-0.15417021240949497,-0.15694452615703597,-0.1510154325512604,-0.15638218643837595
-0.14302965232311265,-0.1566610012201804,-0.15333766800632206,-0.15724902468759094,-0.1501200247557436,-0.1557653529199846
