folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.163009720527774,-0.1450193872132941,-0.14536769044369474,-0.14355554939117096,-0.1461224880537441,-0.14369788783199375
-0.15972316533057263,-0.14434430227898376,-0.14524669620694888,-0.1434875673377253,-0.14554081334310548,-0.14329207920589504
-0.15624981618801398,-0.14390473579892452,-0.14541229150296503,-0.14368884478703842,-0.14495541111199234,-0.14284120360954547
-0.1551251638050115,-0.1435624335694841,-0.1449236447227444,-0.14324225007797886,-0.14466758109658234,-0.1422915928016416
-0.16653182936061448,-0.14306192915608199,-0.1448666651555991,-0.14277010941729845,-0.14420553203668837,-0.1417547668168629
-0.16979085698266416,-0.14273153175842407,-0.1443610318508169,-0.14251756240826305,-0.14377776129682485,-0.14160637650030866
-0.1668621108635131,-0.14260222459591204,-0.14380553765223664,-0.1425757107801769,-0.1431273676719489,-0.14132673005135502
-0.16734550009728175,-0.14210980719666794,-0.14328848307199715,-0.14227139486283602,-0.14260132305331563,-0.14122030891987833
-0.1653156639114831,-0.14161084966457363,-0.14335083601464366,-0.1417295250222092,-0.14204548193642066,-0.14112432431226066
-0.16316990759717234,-0.14112064648786846,-0.14355968211701553,-0.1419422891740662,-0.14221025021355838,-0.1405875465075229
-0.16001202169623086,-0.14070326123997517,-0.14302908364882494,-0.14155998460948782,-0.14196801435683587,-0.1403109672515359
-0.15924894792848207,-0.1402938010174781,-0.14244082665464503,-0.1410414949166239,-0.14138991320861766,-0.13973220041181655
-0.16541038462200747,-0.1397745967324232,-0.1420719220013287,-0.14054370943364805,-0.1409030698424505,-0.13935950172890219
-0.1689911912577947,-0.13922737893954748,-0.14211857518627435,-0.14005907253477307,-0.14117465924715217,-0.1390965770310438
-0.17816958772446143,-0.13871847755539723,-0.1415882989743078,-0.1395314472525566,-0.140795130581311,-0.13859741978149706
-0.17732513370068323,-0.13818709761331877,-0.14136382897881697,-0.1390209914685072,-0.14048154944053337,-0.13822997321269623
-0.17454430075515842,-0.13800139516309828,-0.1408991388335394,-0.1386408083973224,-0.1399029782475918,-0.1377730112976506
-0.1744056737380943,-0.1375220865716038,-0.14049309683338038,-0.1381083412766842,-0.13973652078736643,-0.13733784101548582
-0.17189272039176784,-0.13713711655467756,-0.1398911729963732,-0.1377977583964436,-0.13944681451946453,-0.13693985635032352
-0.16950872900282335,-0.13675242287970252,-0.1399592325826725,-0.13789030067276442,-0.1389630509835691,-0.1364623975926991
-0.16898506037676475,-0.13626971284754605,-0.1397090149154766,-0.13748503377616647,-0.13901036704639144,-0.13608104318199907
-0.16481542180796965,-0.1361456713008468,-0.13926662742839008,-0.13717515607037017,-0.13857443364486852,-0.1355862529378484
-0.16684873707180983,-0.13578847395772328,-0.13931318162565196,-0.136806935463272,-0.1380017869105536,-0.13550741996961885
-0.16270052294298928,-0.13523999848285106,-0.13924693173927752,-0.13630706948860455,-0.13751680795123808,-0.13520000310296976
-0.15883218094459392,-0.1352520720818507,-0.1387061077927339,-0.13583517838234235,-0.13698799226443367,-0.13498630461299255
-0.15556376265618188,-0.13487398301059844,-0.13855179370003698,-0.13555638478151455,-0.13643476947624825,-0.13481413052823796
-0.1539330573928399,-0.13455712231164121,-0.1381990748591976,-0.1352477911327212,-0.13607846350756017,-0.13428899985046308
-0.15057942532374902,-0.13425348252185368,-0.1385109496095186,-0.1352413964555948,-0.13597029650757997,-0.13379103630042144
-0.14837632170028014,-0.13396719949509056,-0.1380090085888389,-0.13545254512987653,-0.13559632753901782,-0.1334143269124576
-0.14653533672750782,-0.13370312700241366,-0.13741576534131864,-0.13534016228640997,-0.13509522258440165,-0.1331597116502734
-0.14288722083169886,-0.13333236689999706,-0.1369989960139902,-0.1349352344338838,-0.13462332047562411,-0.13269054367044184
-0.13994509601574529,-0.13289170238455517,-0.13656972208674037,-0.13467461036149872,-0.13451637461792867,-0.13237153760438253
-0.13878843399557259,-0.13252393308351987,-0.13605570527050467,-0.13441326516541818,-0.13410355068580557,-0.13220815467471836
-0.1417285272995762,-0.13229777079914323,-0.1362152794621295,-0.13401512365866808,-0.13364137902260534,-0.13199250646523772
-0.1389355506864159,-0.13229502311368324,-0.13560950020490245,-0.13467240670491717,-0.13340006988698483,-0.13203422488064728
-0.13598188620875049,-0.1321854617448395,-0.13515261905035192,-0.1341964939549424,-0.1331041096301281,-0.13174000399033106
-0.1334802516833311,-0.13177001372691546,-0.13473656983250482,-0.13375512076512064,-0.13285758004890216,-0.1312512901720487
-0.1356250091931588,-0.13138234941477725,-0.13446440850905625,-0.13347136381575278,-0.13253566207255252,-0.13111700451673705
-0.13165319638002312,-0.13116939544948897,-0.13403103955382098,-0.13386889337911345,-0.1320653149011214,-0.1309716032769824
-0.1293795209579744,-0.13071464853742687,-0.13361731684132508,-0.13336824561892174,-0.13179967588930333,-0.13076728611047334
-0.13542775614723201,-0.13045622228449172,-0.13305704922536082,-0.13374525067884852,-0.13145394161407492,-0.13034089492808915
-0.13390747711502807,-0.130132593255858,-0.13262056581260567,-0.13353350771238814,-0.13120557704990443,-0.1301535861145234
-0.1298664111427562,-0.13010099605480138,-0.13251392246220817,-0.13414661711413134,-0.13104178565740315,-0.13028891705143264
-0.12827448034590155,-0.12982837957529597,-0.13197760580933368,-0.13369936352227357,-0.13148198816461054,-0.12994545155387952
-0.12522750760740833,-0.12957622805848554,-0.13168176812334953,-0.13365462745977214,-0.13104783790571292,-0.129590362680156
-0.12441523433121797,-0.1291802756627093,-0.13162043902331333,-0.13322854103196344,-0.1306410911403411,-0.12937771231820996
-0.1263755925211718,-0.12937468776039762,-0.13135488471880408,-0.1329519680037237,-0.13027000093989116,-0.12936162865487016
-0.12852946990104655,-0.12970655537590367,-0.13104878950587973,-0.13315407838542515,-0.13002081431976373,-0.12894423725168877
-0.12719434354752782,-0.12992361391181528,-0.13090059721745473,-0.13270566894242816,-0.12973876759792968,-0.12869448587274518
-0.12586166525127496,-0.1295929306239907,-0.13055655196095312,-0.13251206995607107,-0.12933250112508532,-0.12845612238561524
-0.1406911777780296,-0.1293064841281193,-0.1302534184031904,-0.1324715087168224,-0.12904453985847744,-0.12821464807574318
-0.1400196660970442,-0.129261225057068,-0.12993570590049983,-0.13236746234207347,-0.12857624825531042,-0.12792483891175527
-0.14168837920389116,-0.12890508951143514,-0.12954052408385366,-0.1320154663910244,-0.12853672138626382,-0.12771942846764262
-0.14109136764132552,-0.12870394123455298,-0.12964942561061932,-0.1317221547249363,-0.12842299902878207,-0.12733494110814114
-0.13938595056937766,-0.12878148441321619,-0.12962263041203495,-0.13154067184447954,-0.1281005316789731,-0.1271737383339977
-0.13807028494542728,-0.12850264810398468,-0.1292370620467789,-0.1311944075853717,-0.1277744910499563,-0.1267968018116174
-0.13741138671675185,-0.12821173150597306,-0.12902375815684367,-0.13085007811653585,-0.12745958814280672,-0.12637490429936776
