folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.24932728342997493,-0.15761092933786489,-0.1657271142754242,-0.2760369121331019,-0.17508692267416223,-0.17127845437777584
-0.2567388134233135,-0.15700617551331422,-0.1643077721936737,-0.27601547794225234,-0.17378472194514924,-0.1697975263130296
-0.25921242935495103,-0.15692972432167815,-0.16266448557918026,-0.27536872181164473,-0.17330972318324467,-0.16890486579827393
-0.2439610603013639,-0.15598512798111086,-0.1618253392876369,-0.2744273562847696,-0.17201455843233074,-0.16714885683387223
-0.22847234667592087,-0.15503444244135595,-0.16002020564206382,-0.2733994262911896,-0.1708511523302085,-0.1664397858609458
-0.22016206676133343,-0.15415948147629488,-0.15962698030119513,-0.2726815151193286,-0.16953247983093805,-0.16523994589631605
-0.2135183461116714,-0.1536095370723214,-0.15976815442147296,-0.27358139180617436,-0.16824523153400395,-0.16387997652432212
-0.22560849829738502,-0.153045074264171,-0.15826425719835377,-0.27315264786284305,-0.16893555235993066,-0.16248356250838256
-0.22222496945316084,-0.15342740433212332,-0.15829610215497447,-0.2730984760424649,-0.16774010934152161,-0.16145578991982468
-0.211764580584139,-0.15241777541204052,-0.1569976542093301,-0.2724495116129144,-0.1667937508886191,-0.15944358571249406
-0.21440553284403877,-0.15116601120045112,-0.15585098038279155,-0.2721661788001293,-0.16529234559175043,-0.1588248596963562
-0.23289929995289058,-0.15110839654379993,-0.1546209725728522,-0.27164547402228256,-0.1643113934363856,-0.15839354431505318
-0.21734322623151756,-0.15044548504849112,-0.1543702365226514,-0.2713514292707852,-0.16390079580470587,-0.15665333585887217
-0.22314150306461286,-0.14974651082644155,-0.15486436708963833,-0.2709062507355248,-0.1634076745510151,-0.1557691667634919
-0.21082116343171808,-0.14944875366972052,-0.1540764158021633,-0.2698016870422332,-0.16350804503265084,-0.15453787116505693
-0.2140634876824271,-0.14852041577347755,-0.15345743108002324,-0.2692173244473532,-0.16309145423021942,-0.1533541545024091
-0.2020007885776661,-0.14848973019831244,-0.1520158982680768,-0.2686965829470879,-0.16158925654330353,-0.15181271840944788
-0.18675808526602772,-0.14711398243859286,-0.1511895224061558,-0.26880480885856317,-0.16107608518773778,-0.15115472225324658
-0.17153814992545702,-0.14618633910815354,-0.14987694638564267,-0.26796333160493885,-0.1602102713069032,-0.14994013224692124
-0.1669602853610589,-0.14538587692366822,-0.1492022387337247,-0.2667791675085478,-0.16026270765726403,-0.14904453597142128
-0.17645619678419372,-0.1450959592453169,-0.14908969649853757,-0.26586106294945533,-0.15958586477126574,-0.14761023701987638
-0.18475525377035676,-0.1443017358435114,-0.1478827531209523,-0.2659307074311137,-0.15920177080068595,-0.14661908481401192
-0.187658582912135,-0.14520098452120986,-0.1474029750572851,-0.2651111477211368,-0.15884571057414731,-0.14653835449655328
-0.19949262928363531,-0.14448217332712157,-0.14620971971650204,-0.2638095386621085,-0.16049830267440732,-0.14513487511752424
-0.1896847357611692,-0.1434024405652854,-0.144989531113259,-0.2632755165136659,-0.15960628917614708,-0.14421595820294036
-0.1839938971462841,-0.14321320503669704,-0.14568370797507288,-0.26273259561869666,-0.15887252573116487,-0.14306435297236633
-0.18642062948837348,-0.14198675881964476,-0.14458954261956516,-0.26298501439830374,-0.1581055456376097,-0.14242117875559107
-0.20256110457543128,-0.14297353633727997,-0.1438550850708231,-0.262475848223168,-0.15740284467880017,-0.14103996717003672
-0.18999690254291557,-0.14197414490192573,-0.14461715196974023,-0.2616634379389469,-0.15707802313094246,-0.14087077829767017
-0.18191864418286766,-0.14089320680816012,-0.1435647178234126,-0.261205194915948,-0.15584577077935896,-0.13986167183200984
-0.1767741678618038,-0.13994914348862175,-0.14264039501771023,-0.2602327781337765,-0.15554693910934872,-0.13959966184262457
-0.1691557698604694,-0.13958001177046075,-0.1416614870759048,-0.25931479450334205,-0.1545629555306337,-0.13859505634781116
-0.2096714068751832,-0.14004077332787315,-0.141108990921618,-0.26101932725872623,-0.15349943311739073,-0.13801770272238972
-0.20924191219184438,-0.14026166153983433,-0.14043864875988624,-0.261331622138156,-0.15291609173698814,-0.13822411385455152
-0.2106584377076272,-0.1401377190891126,-0.13988542883791757,-0.262043675089279,-0.15260568240447067,-0.13706477460935068
-0.2100750291368965,-0.14002805250646547,-0.1392257730503089,-0.26109493973843284,-0.1522947622835508,-0.1378032903757501
-0.22191291264132518,-0.1389358936098601,-0.13947271495983654,-0.2600233367087843,-0.15263712250989578,-0.13758116430674577
-0.2271241085646845,-0.1381034476320526,-0.13912757340975643,-0.25874976855938564,-0.15159602310902603,-0.13658780372572835
-0.21419000524481815,-0.1376581695064193,-0.14006094843105749,-0.25775533264751266,-0.1508467573544713,-0.13556516939967986
-0.20771779491552436,-0.13742119360693025,-0.14017067190912358,-0.2580123649243669,-0.15003742948670537,-0.13515400655183282
-0.2158080868044448,-0.13664976974557402,-0.1389914436069271,-0.2572797639931214,-0.14927373324151744,-0.134863731347775
