folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.21453588953274338,-0.14319015140130753,-0.14165316383918464,-0.18405971843811894,-0.14635500503756008,-0.14147187061483518
-0.21450345182916664,-0.14270351981230833,-0.14139736783384138,-0.18356121201899428,-0.1463101073813693,-0.14100985393673074
-0.2106438966030767,-0.1426461509908045,-0.14097283744807246,-0.18284805466769305,-0.1464638615359156,-0.14065849806338543
-0.20896501057511227,-0.14237531192574424,-0.1408649468751246,-0.18219174069809596,-0.14597748916743494,-0.14020106182409625
-0.20573430404369034,-0.14190481506297284,-0.1404376848575487,-0.18158559178303485,-0.14562806535195366,-0.13978123480944932
-0.2051627148208737,-0.14141624527632035,-0.14002833173689574,-0.1809054837071232,-0.14590125785053792,-0.13953688890590177
-0.20756517587298917,-0.14095219249826482,-0.1397558923887206,-0.18033059080111807,-0.14572380736017437,-0.13907722886658114
-0.20401685614485943,-0.1407710326543488,-0.13950888989126906,-0.18006283253621164,-0.1455097877081769,-0.13895062712953302
-0.20036332687624384,-0.1405380553247806,-0.13911109358590107,-0.17948431298376236,-0.14497053627913098,-0.13870978723776423
-0.19882328093426135,-0.14014288222025892,-0.13892253173480898,-0.17894050365226555,-0.14516458481707212,-0.13830589163060764
