Interval_ID,Boundary_Hour,Unit_ID,On_Status,Consecutive_State_Hours
1,24,863,0,1
1,24,864,0,1
1,24,865,0,1
1,24,866,0,1
1,24,867,0,1
1,24,868,1,4
1,24,869,1,24
1,24,870,0,1
1,24,871,1,19
1,24,872,0,1
1,24,873,0,1
1,24,874,1,24
1,24,875,1,24
1,24,876,0,1
1,24,877,0,1
1,24,878,1,19
1,24,879,0,1
1,24,880,1,19
1,24,881,0,1
1,24,882,0,1
1,24,883,1,12
1,24,884,1,24
1,24,885,1,19
1,24,886,1,12
1,24,887,1,19
1,24,888,1,19
1,24,889,1,19
1,24,890,1,19
1,24,891,1,24
1,24,892,1,24
1,24,893,1,24
1,24,894,1,20
1,24,895,0,1
1,24,896,0,1
1,24,897,0,1
1,24,898,1,12
1,24,899,1,12
1,24,900,1,4
1,24,901,1,12
1,24,902,0,1
1,24,903,1,19
1,24,904,1,19
1,24,905,0,1
1,24,906,0,1
1,24,907,1,24
1,24,908,1,19
1,24,909,1,24
1,24,910,0,1
1,24,911,1,12
1,24,912,1,12
1,24,913,0,1
1,24,914,0,1
1,24,915,1,12
1,24,916,1,12
1,24,917,1,12
1,24,918,0,1
1,24,919,0,1
1,24,920,0,1
1,24,921,0,1
1,24,922,1,4
1,24,923,1,24
1,24,924,0,1
1,24,925,1,19
1,24,926,0,1
1,24,927,0,1
1,24,928,1,24
1,24,929,1,24
1,24,930,0,1
1,24,931,0,1
1,24,932,1,12
1,24,933,0,1
1,24,934,1,19
1,24,935,0,1
1,24,936,0,1
1,24,937,1,12
1,24,938,1,24
1,24,939,0,2
1,24,940,1,12
1,24,941,1,19
1,24,942,1,19
1,24,943,1,19
1,24,944,1,19
1,24,945,1,24
1,24,946,1,24
1,24,947,1,24
1,24,948,1,20
1,24,949,0,1
1,24,950,0,1
1,24,951,0,1
1,24,952,1,12
1,24,953,1,12
1,24,954,1,4
1,24,955,0,1
1,24,956,0,1
1,24,957,1,19
1,24,958,1,19
1,24,959,0,1
1,24,960,0,1
1,24,961,1,24
1,24,962,1,19
1,24,963,1,24
1,24,964,0,1
1,24,965,1,12
1,24,966,1,12
1,24,967,0,1
1,24,968,0,1
1,24,969,1,12
1,24,970,1,12
1,24,971,0,1
1,24,972,0,1
1,24,973,0,1
1,24,974,0,1
1,24,975,0,1
1,24,976,1,4
1,24,977,1,24
1,24,978,0,1
1,24,979,1,19
1,24,980,0,1
1,24,981,0,1
1,24,982,1,24
1,24,983,1,24
1,24,984,0,1
1,24,985,0,1
1,24,986,1,12
1,24,987,0,1
1,24,988,1,19
1,24,989,0,1
1,24,990,0,1
1,24,991,1,12
1,24,992,1,24
1,24,993,1,19
1,24,994,1,12
1,24,995,1,19
1,24,996,1,19
1,24,997,1,19
1,24,998,1,19
1,24,999,1,24
1,24,1000,1,24
1,24,1001,1,24
1,24,1002,1,20
1,24,1003,0,1
1,24,1004,0,1
1,24,1005,0,1
1,24,1006,1,12
1,24,1007,1,12
1,24,1008,1,4
1,24,1009,1,12
1,24,1010,0,1
1,24,1011,1,19
1,24,1012,1,19
1,24,1013,0,1
1,24,1014,0,1
1,24,1015,1,24
1,24,1016,1,19
1,24,1017,1,24
1,24,1018,0,1
1,24,1019,1,12
1,24,1020,1,12
1,24,1021,0,1
1,24,1022,0,1
1,24,1023,1,12
1,24,1024,1,12
1,24,1025,1,12
1,24,1026,0,1
1,24,1027,0,1
1,24,1028,0,1
1,24,1029,0,1
1,24,1030,1,4
1,24,1031,1,24
1,24,1032,0,1
1,24,1033,1,19
1,24,1034,0,1
1,24,1035,0,1
1,24,1036,1,24
1,24,1037,1,24
1,24,1038,0,1
1,24,1039,0,1
1,24,1040,1,12
1,24,1041,0,1
1,24,1042,1,19
