folder_Gaussian(0.0037),folder_Gaussian(0.003),folder_Gaussian(0.0028),folder_Gaussian(0.0043),folder_Gaussian(0.0047),folder_Gaussian(0.0025),folder_Gaussian(0.0001),folder_Gaussian(0.0032),folder_Gaussian(0.0036),folder_Gaussian(0.0023),folder_Gaussian(0.0014),folder_Gaussian(0.0026),folder_Gaussian(0.0031),folder_Gaussian(0.0006),folder_Gaussian(0.0038),folder_Gaussian(0.0034),folder_Gaussian(0.0002),folder_Gaussian(0.0019),folder_Gaussian(0.0013),folder_Gaussian(0.0045),folder_Gaussian(0.0009),folder_Gaussian(0.0004),folder_Gaussian(0.0024),folder_Gaussian(0.0016),folder_Gaussian(0.005),folder_Gaussian(0.0003),folder_Gaussian(0.0039),folder_Gaussian(0.0042),folder_Gaussian(0.001),folder_Gaussian(0.0035),folder_Gaussian(0.0021),folder_Gaussian(0.0008),folder_Gaussian(0.0027),folder_Gaussian(0.0015),folder_Gaussian(0.0022),folder_Gaussian(0.0048),folder_Gaussian(0.0049),folder_Gaussian(0.0017),folder_Gaussian(0.0029),folder_Gaussian(0.0011),folder_Gaussian(0.0041),folder_Gaussian(0.0012),folder_Gaussian(0.0007),folder_Gaussian(0.0018),folder_Gaussian(0.004),folder_Gaussian(0.002),folder_Gaussian(0.0033),folder_Gaussian(0.0005),folder_Gaussian(0.0046),folder_Gaussian(0.0044)
-0.08904515001720151,-0.12044591220857757,-0.10872001136567329,-0.11040146494153225,-0.12346054990100395,-0.11125088017245782,-0.11337290424677199,-0.11645546493915125,-0.10249971072155285,-0.12389870653354898,-0.11071185537044391,-0.11113870688535206,-0.11275188105218106,-0.11316224656098313,-0.10519811795869632,-0.114085525431806,-0.11418131959480757,-0.11363480095956349,-0.11388509737858404,-0.11429779159740143,-0.11378240500659294,-0.11477571268096477,-0.11488082205212127,-0.11250329014233282,-0.13672657171692953,-0.11217514011053958,-0.10750160714389191,-0.1093722519879953,-0.11222964013389858,-0.1191736136835385,-0.12281311339524915,-0.1149436334109121,-0.12145175482174465,-0.11414723115236075,-0.11520534094374059,-0.1139646653062769,-0.08670447660744643,-0.10819131680930097,-0.11490453122216532,-0.11279813592049245,-0.08910149812439068,-0.11517522786706644,-0.11325667825692616,-0.10960443346524458,-0.12006307674292618,-0.11751520550277289,-0.11871065061586751,-0.11428015019227866,-0.12088162453869959,-0.10852938981420573
-0.0890599219639902,-0.12106524486742622,-0.10606450967705966,-0.11335604520755732,-0.12462196230811669,-0.11112947180602982,-0.11344450238719447,-0.11649140263944797,-0.10344900474413002,-0.1250992257373119,-0.11023745180262616,-0.11087871929824321,-0.1128562534583723,-0.11341281512294463,-0.10335035215299998,-0.11514371866755964,-0.11413907044161752,-0.11351887666133668,-0.11351255059474362,-0.11430715802420828,-0.1138247045359019,-0.11451992025001517,-0.1144982240165272,-0.11275868317114232,-0.13695824263151388,-0.1120521815027696,-0.11109124060419054,-0.11245865240052887,-0.11233509993277498,-0.11976976111418443,-0.1215023422365903,-0.11511651210114236,-0.1229241209659477,-0.11482902498364034,-0.11439491925618567,-0.11415859225684306,-0.08488473470249193,-0.10793380594628714,-0.11254996326298443,-0.11249158983579025,-0.0890556221916038,-0.11468064420350867,-0.11256386958217102,-0.10886581016045231,-0.11941076313092523,-0.11671322538302631,-0.11959132522599195,-0.11458881259154788,-0.12279003547032592,-0.10890624772425067
-0.08970030798655883,-0.12114707331201431,-0.10537520105064882,-0.11469992478136204,-0.12381767746791082,-0.11119289987266578,-0.11344702666324097,-0.11243358857606472,-0.10292063239507203,-0.1256409351914893,-0.11003594141848554,-0.11111067051583313,-0.11483854383589859,-0.11322632007599259,-0.10544406577666131,-0.11620829911761012,-0.11393469961443597,-0.1126364555780148,-0.11336143597968215,-0.11461542501855289,-0.11395963480689711,-0.11451298769533473,-0.11503011137078559,-0.11230897894917162,-0.1378592963153114,-0.11201674024063336,-0.11321365186729565,-0.11083029623915323,-0.11244800919671016,-0.1182243227225257,-0.12151928472435593,-0.11543721674542982,-0.12440591109018952,-0.11596046020216087,-0.11281169562087932,-0.113963288462245,-0.08598078041921127,-0.10823296592670748,-0.11333334348450774,-0.11285808524591107,-0.08847395082043086,-0.11508715108772048,-0.11252863151490525,-0.11025526912682211,-0.11725815852369764,-0.11713301113299865,-0.11716185150583343,-0.1143613942670638,-0.12507595224174645,-0.10923264574989268
-0.08939754104868664,-0.12031248962235981,-0.10541864395538082,-0.11477335048156202,-0.12082185080483629,-0.11250128708716935,-0.11346743342333027,-0.11421264436307127,-0.1026584098042528,-0.1254565512680605,-0.10927642324065324,-0.10972695728780586,-0.11597747343904768,-0.11308516114778124,-0.10536796144958695,-0.11769675237416104,-0.11399712198934461,-0.11390135696610706,-0.11302155512441131,-0.1150914320641333,-0.11438369596385892,-0.11461023606042971,-0.11530272954088511,-0.11134535371874187,-0.13456969214647002,-0.11183739276358069,-0.11372140776135081,-0.1087694200593048,-0.11252531062276537,-0.11918425817058947,-0.12277405026731264,-0.11556922910797644,-0.1257708345683256,-0.11691136220344876,-0.11384514508954581,-0.11389270940179658,-0.08481414866504906,-0.10762587234253537,-0.1136399877350772,-0.11302765866254444,-0.08719596256236288,-0.11534820319625011,-0.11226829102058639,-0.11082629780586534,-0.11574685215693016,-0.11742143463219477,-0.11726085001781186,-0.11454736606606819,-0.12453024115926954,-0.11179185127021546
-0.08730820913968822,-0.11982602534326654,-0.10711894529873009,-0.11541649357873238,-0.12095824784878002,-0.11329547993023108,-0.11346486946642194,-0.11164760735150296,-0.10428507723283383,-0.12643031516925238,-0.10847844579270845,-0.11067138290083171,-0.11522680548257468,-0.11322878639455014,-0.10403353381448939,-0.12055340969413943,-0.11407517121322919,-0.11240787698360506,-0.11366357459029289,-0.1113830589529272,-0.11469990980966129,-0.11423704911430402,-0.11541462050975893,-0.11119441998769812,-0.1348996160201141,-0.11207143140264893,-0.11487039707495621,-0.10907686042222826,-0.11230477517128472,-0.1202480369006537,-0.1229265412120994,-0.11572200404137868,-0.12131078873253259,-0.11631997484730203,-0.1139603193394822,-0.11193650799703185,-0.08281237606381914,-0.10716020907032696,-0.11331489770675772,-0.11451700609149842,-0.08875158060064578,-0.11561069613895116,-0.11218426697763037,-0.1111164250329007,-0.11493485216097239,-0.11594134788560348,-0.1197679926575528,-0.11464657238395976,-0.1227683526060782,-0.10947818460771545
-0.08617032144378615,-0.11786281549886768,-0.10602648219824232,-0.11537372908810713,-0.11854627634061979,-0.11188155117739962,-0.11338344240176727,-0.10909301350010747,-0.10447189746712386,-0.12562411099725604,-0.10769897842729997,-0.112643207591728,-0.11531381150980456,-0.11406778738346095,-0.10534703030745478,-0.12082641700795398,-0.11410876489572805,-0.11351020581193659,-0.11446889670222837,-0.11121777720852298,-0.11440742774488451,-0.11414466810456414,-0.11327479173591978,-0.11096440298138832,-0.13618194591843422,-0.1120720743822538,-0.11708407785645285,-0.10934097496146267,-0.11202742221921907,-0.12128768042627446,-0.12239127832099315,-0.11624348252004223,-0.12024844493963867,-0.11659741625819299,-0.11410323592450819,-0.10978089461524,-0.08323004771990274,-0.10739330472685457,-0.11232832814248335,-0.11363132127084828,-0.09110434121972638,-0.1154123145925557,-0.1115554040274272,-0.11142806724269627,-0.11574607934005872,-0.11696436366062674,-0.12119681300806494,-0.11476276237369802,-0.1227591255096519,-0.10689223035203993
-0.08882179155447935,-0.11608905250206818,-0.10706610618487039,-0.11706028888867422,-0.11666430011762292,-0.11024483234553294,-0.11338882546536778,-0.10939436653369312,-0.10464615694403974,-0.12458389950871653,-0.10823637947498624,-0.11261265543933469,-0.11399554235815476,-0.1135450422235259,-0.10282836109309197,-0.12086437058846286,-0.1140786965246264,-0.11367833091213957,-0.11324650351118626,-0.11353561430448442,-0.11376288739952946,-0.11411764142467928,-0.11211830344725847,-0.11044632056774815,-0.13889557914496492,-0.11228700184740438,-0.12080694246055015,-0.11032260637666394,-0.11226276730493838,-0.12207744663732666,-0.12197980143471497,-0.11541967988829645,-0.12291148107369575,-0.11739645391886076,-0.11562691258724551,-0.10739221603314457,-0.08571863572326777,-0.10607510742439741,-0.11081027921734765,-0.11284704205287349,-0.08925401571273418,-0.11469515402131408,-0.11166982876959235,-0.11118655583142374,-0.11395944821347077,-0.11766110547998117,-0.1220297792488903,-0.11478139056765607,-0.12168062361407156,-0.10420799036525169
-0.09222382781760682,-0.11671222402003135,-0.10530750585648901,-0.11506340002587123,-0.11389212085240304,-0.11021735155792264,-0.11341815379746097,-0.10952224659637326,-0.1044262302740459,-0.12369413784668425,-0.10802130176608495,-0.11265228260751811,-0.11254888677044789,-0.11397457696619537,-0.1045437429995965,-0.11930515518772139,-0.11416294852699903,-0.11463289462750165,-0.1136980636849297,-0.11846514326939717,-0.11365188915380457,-0.11411678915121555,-0.11263269350700657,-0.11174787239532517,-0.14520852416847319,-0.11208066436555385,-0.12056290291432127,-0.10962944962255446,-0.11227892766510328,-0.12115696368426752,-0.12186232864297915,-0.11544586793502944,-0.12432639562210014,-0.11831204292023115,-0.11706167079944846,-0.11011206362267828,-0.0851959428955535,-0.1062106595290608,-0.10953414693459729,-0.11317071803267074,-0.09114628887389786,-0.11485651490015406,-0.11270387781827514,-0.11095588075356906,-0.11195364205762891,-0.11827711414132992,-0.12456116561882485,-0.11465754010612245,-0.119611120884882,-0.1060809116895268
-0.09680421019696507,-0.1180810933086775,-0.10502701886313474,-0.11579019486409817,-0.11695707647843333,-0.11284906858124508,-0.11333481804935895,-0.11250659992059976,-0.1058694523106743,-0.12338485569080916,-0.10843252533077853,-0.11346871120868475,-0.11185674383693672,-0.11395241695475422,-0.10417988687910794,-0.11917952485201613,-0.11425110003521585,-0.1141587680187164,-0.1133113451151385,-0.12049344554870922,-0.11410183109056062,-0.11439889431854482,-0.11433721078595749,-0.11088172251303546,-0.1432487099893213,-0.11235679990569412,-0.12466025197486445,-0.11389189086614261,-0.11315356390925121,-0.12212816597354519,-0.1211256300286813,-0.11535516606284797,-0.12401498251680683,-0.1184402089079831,-0.11522578593591354,-0.1134995033309466,-0.08262432098407022,-0.10674793178045583,-0.1100888777348604,-0.1131244812488572,-0.09007042073176506,-0.11522731286474061,-0.11282937371633533,-0.11113466623315091,-0.11352939889093326,-0.11953511612895192,-0.12619039618301128,-0.11483927037322188,-0.11978708999733573,-0.10681714707364326
-0.09595144395498068,-0.11535788066107361,-0.10861326673188847,-0.11768372393442503,-0.1145345449188598,-0.11342219237081581,-0.11336466512992956,-0.11258851268398097,-0.10737669672415633,-0.12427286521098431,-0.10981164464053852,-0.1118873310119747,-0.1131803859082739,-0.11361844404108695,-0.10817169057975494,-0.11948470543063396,-0.11400389616945411,-0.11465309392685813,-0.11367658438779255,-0.12299689555089499,-0.11380662959480727,-0.11459831220666042,-0.11675234847244076,-0.11326987128252973,-0.14300313942000456,-0.11255582193744015,-0.12367050150839339,-0.11301842497919887,-0.11212755539442743,-0.12430545056847463,-0.11992183051858808,-0.11591385525501945,-0.12252123367688368,-0.11773997622759565,-0.11521694720479717,-0.11044602106988903,-0.0808237454894863,-0.10766361663443141,-0.11018881933620067,-0.11368278678459204,-0.0905801499681542,-0.11631095865516462,-0.11287679973574298,-0.11180282719471275,-0.11120096372616031,-0.11968706872995824,-0.12465690818407658,-0.11440282890316868,-0.12086252670845798,-0.10633402467230126
-0.09213653168736106,-0.11450598486853635,-0.10828950419338057,-0.11897410589962018,-0.11244203941739472,-0.11232453743192333,-0.11335323745836993,-0.11227198545440518,-0.10824079643047303,-0.12240551083194662,-0.11043658003164472,-0.11015765422131142,-0.11226470146101081,-0.1135797730716582,-0.1075568332146314,-0.11938311223390728,-0.1139497763559831,-0.11392149766179861,-0.11373622062354281,-0.12693702800028017,-0.11392048668802326,-0.11422593844310022,-0.11799405161201597,-0.11423649688215262,-0.14388974991357728,-0.11252084068752495,-0.12326990977785394,-0.10973682883445464,-0.11213549832072901,-0.12493054225921957,-0.12040495069643936,-0.11622262804505899,-0.12286293172837327,-0.11808188366820467,-0.11608749311025562,-0.10857225590163846,-0.08258446583455116,-0.107595569787485,-0.11163620016448746,-0.11389401259534164,-0.0891224643221658,-0.11596495390598188,-0.11286939574007629,-0.11123665174177416,-0.11069810693636056,-0.12038131802015965,-0.12394642875525239,-0.11415992014876096,-0.11944587477403075,-0.10989340549471445
-0.08948195929444848,-0.11527594367423984,-0.1089112358813862,-0.12244969447099845,-0.11275986562874911,-0.11189080227853174,-0.11338761783522593,-0.11115011339285916,-0.10659631514726793,-0.12187157735685168,-0.11008683018082303,-0.1092093133334243,-0.11192437071990251,-0.11354835665512861,-0.10687402761223863,-0.11649045032418912,-0.1138898371425329,-0.11352957898541564,-0.11312408223889701,-0.12625263369283246,-0.11417227254801997,-0.11475599664427753,-0.11821032762156064,-0.11485316798063869,-0.13695067742416586,-0.11264454846233479,-0.12272196403659627,-0.11003009927129799,-0.11145069055757519,-0.1259255492039907,-0.12063015725880036,-0.11564871586694492,-0.12336211226026553,-0.11790808099099644,-0.11312863741471924,-0.11079242914379688,-0.08168506020655714,-0.10803785477486215,-0.11016263518444383,-0.1149437698589955,-0.09039154445101491,-0.11666104752998807,-0.11254156901757603,-0.1133809326664026,-0.1121408118821112,-0.1216920125264085,-0.1214318160547038,-0.1143339529678667,-0.12021944600724443,-0.10763765948594266
-0.09259612572920999,-0.11447346743125653,-0.10769994610656347,-0.12182363632796905,-0.11331245042867236,-0.11267226727247495,-0.11339304745621931,-0.10970369682839229,-0.10525654165178205,-0.12074833892670038,-0.10921980895625065,-0.10708453643528407,-0.11069105494533481,-0.11399686531187563,-0.10748433756367785,-0.12057903655160082,-0.11385684955494568,-0.11397073457004377,-0.11369540062753682,-0.12516280085239273,-0.11459495651285122,-0.11499046331879273,-0.11653250785128463,-0.11639406373685882,-0.13401505459532495,-0.11267324557688133,-0.12453285511840755,-0.11016084477942828,-0.11173913442608403,-0.12731219336179556,-0.11984628709296452,-0.11570339279692782,-0.1218605592500083,-0.11759361919262327,-0.11291713643771593,-0.11020905853604283,-0.08301815743730274,-0.1089762015569394,-0.11169233044011068,-0.11525118425032224,-0.09292660359509763,-0.11532761331389754,-0.11276791489896043,-0.11420545649548593,-0.11275046051561878,-0.12017304921682792,-0.12178029814910879,-0.1143836586418336,-0.12048586334758626,-0.10417363277903652
-0.09429562113980923,-0.11533508022868812,-0.10775957253404961,-0.11897175124985176,-0.11507043113787231,-0.11431963426188889,-0.1133425286627291,-0.1098034681709684,-0.10621728385847229,-0.1212277232203279,-0.10880049246359119,-0.10805253269727182,-0.1088082693299669,-0.11381799041927929,-0.10831712343325764,-0.1190859240001301,-0.11394691395597584,-0.1141761455423535,-0.1134669983071427,-0.1265365116184203,-0.1145433808511186,-0.11503063009945963,-0.1172802052428732,-0.1160535206315586,-0.13328577922431661,-0.11277447645835023,-0.12268372346982016,-0.10824726726863595,-0.11122431830644267,-0.12765772431879197,-0.11999939288451586,-0.1153447478240444,-0.12055195530415182,-0.11735809229957157,-0.11371695242235455,-0.11063000099099105,-0.08268883095076957,-0.1099138265556685,-0.11059597749693703,-0.11400791350023023,-0.09086344697037196,-0.11595675030999075,-0.11234584310085208,-0.11425769163495904,-0.112162991418644,-0.1182942240194558,-0.12234266509838107,-0.11421996838015705,-0.1177952107183145,-0.10473247350115507
-0.09211308548398042,-0.11235522526187687,-0.1070927704219307,-0.1216575069842028,-0.11440353620640079,-0.11362210600454556,-0.11339442088599848,-0.11168288527412615,-0.10529893782915734,-0.122577286688453,-0.10948784641534834,-0.10636068372473055,-0.10738950035743434,-0.11377546773740548,-0.1106804070553406,-0.12139077786208902,-0.11402889190139767,-0.11364702878484075,-0.11250239151323671,-0.12655611500099428,-0.11497625333967029,-0.11525503108870551,-0.11402376444755806,-0.11570673703112927,-0.12918354677805832,-0.1129447220831198,-0.12145160461010296,-0.10748657427365528,-0.11187758810221116,-0.12664102691548618,-0.11806392077874664,-0.11565725303633176,-0.12086354685672135,-0.11535452618742051,-0.11375341177247149,-0.11018801229089714,-0.08319098225072467,-0.10914246842146247,-0.11337841957314518,-0.11387229970720147,-0.08739734568807421,-0.11595629591062914,-0.11186133493556483,-0.1138909751651776,-0.11041374802180781,-0.11779626035444452,-0.12258285526101514,-0.11375753984022836,-0.11835494228162587,-0.10339814888942761
-0.09312448112603201,-0.11295342959332501,-0.1070852081976549,-0.1191543350591816,-0.1117827215694845,-0.11180884444244012,-0.11350752243429962,-0.11126950589166781,-0.10435409747083779,-0.12166651227130088,-0.10829902474499521,-0.1081118812324,-0.10907350380884516,-0.11342720302948722,-0.10856599159662851,-0.12119316012970774,-0.11414305595121874,-0.11412790579263325,-0.1126090327524307,-0.12627091702280413,-0.11476072995150412,-0.11544068876735401,-0.11433089881477737,-0.11711322157798118,-0.1282055232202114,-0.11309037109314529,-0.12020684350912336,-0.10650934384087252,-0.11185311445678087,-0.128353114506874,-0.11902189223687237,-0.11556454813517604,-0.11998354809872909,-0.11373051255018973,-0.11342983315261453,-0.11098448488944085,-0.08179528550661821,-0.10882546551362456,-0.11397488941688766,-0.11404717494779652,-0.08719828692228355,-0.11616599505394921,-0.11197413511172671,-0.11320290635964206,-0.11146499767068173,-0.11745697435422921,-0.1227875974053733,-0.1135724450090864,-0.11634955984770512,-0.10269926511103016
-0.09100079313352573,-0.11392340504588475,-0.10600851486051241,-0.11619631988612221,-0.11203814698685997,-0.11173066320259119,-0.11353682937211378,-0.1127068477366528,-0.10505150344328863,-0.12108816062902117,-0.1080252769837001,-0.10705917679643942,-0.1081788560011523,-0.11390137344954532,-0.10707065593273615,-0.11688197060820026,-0.11412757969415566,-0.1131287193942124,-0.11238470499231991,-0.1289534112658572,-0.11497345260048465,-0.11543028123112889,-0.11524043863585125,-0.11539884099097344,-0.12516516211926076,-0.11280414659219316,-0.11986227308844731,-0.10588323149665704,-0.11121733449176167,-0.1279899328635126,-0.1159947741251982,-0.11524842595840255,-0.12008304473881026,-0.11377258309706954,-0.11382294431709751,-0.10996443329290066,-0.08292803734999826,-0.10910677531292944,-0.11468121891836931,-0.11411995712050103,-0.08801421180837393,-0.11603761126743631,-0.11157071625576359,-0.11260587037863308,-0.11069394913826393,-0.11700564726587265,-0.12308042555291902,-0.1133192456713083,-0.11691029103455357,-0.1073831656731057
-0.09213356174563905,-0.11161707375335958,-0.1057097974442043,-0.11448332858012213,-0.11367632323339757,-0.11034314365626358,-0.11356146252663737,-0.11115434862114991,-0.10518554089460498,-0.11991385963137972,-0.1083696204139528,-0.1065227104917511,-0.10762601272465952,-0.11363144944100556,-0.10793823659166339,-0.1153727467088429,-0.11422739240928642,-0.11273514856050283,-0.1124509682927895,-0.12929788880086035,-0.1157374948828266,-0.11568608971887918,-0.11337357670464801,-0.11501940759174606,-0.1250555741647586,-0.1128607647446532,-0.121348228643235,-0.10359228849343274,-0.1118047984555753,-0.1272855595953505,-0.11520733963662161,-0.11447377681559011,-0.1222666548242193,-0.11376611678423675,-0.11430116978221853,-0.1113514558916897,-0.08419295242179894,-0.10826772026895798,-0.11374742315784273,-0.11425720571803591,-0.08863949992241622,-0.11528707383550195,-0.11202118358483398,-0.11169591686387509,-0.1103008520701602,-0.11685431309669031,-0.11997470438130081,-0.11338764774374945,-0.11997638558879954,-0.10709053412405582
-0.09356266651599068,-0.11291856794819895,-0.10561710297130097,-0.11240087079681514,-0.1147834511666417,-0.10868407733669784,-0.11351155101836906,-0.10942670832996379,-0.10352871923070885,-0.11823860751012598,-0.10916406930720068,-0.10600288808929365,-0.10984301575864684,-0.11341775904889513,-0.10906136776348334,-0.11798530532011997,-0.11419113425002637,-0.11326548393787672,-0.11259477820848142,-0.12754710053777413,-0.11571476355705013,-0.1158762557447826,-0.11368484886897548,-0.1145734131386744,-0.12077865425532706,-0.11304516156291637,-0.12113050178199175,-0.10150402140411283,-0.11230284962062437,-0.12520730597659946,-0.11634404741691727,-0.11512262614452798,-0.12404598444181042,-0.11395684287340833,-0.11503545072810784,-0.11235556791567468,-0.08554828920399803,-0.10710242459458225,-0.11230845386631358,-0.1138398478243964,-0.08625280875806274,-0.11516396772400932,-0.11282686329780432,-0.11281277676235554,-0.11061892392290366,-0.117410551842566,-0.12004182172162588,-0.11351907505616139,-0.1197933660314206,-0.11085362243160833
-0.09446857184128081,-0.11419676794056559,-0.10691149914657014,-0.10666554226493835,-0.11530525649045026,-0.10806842549529712,-0.11350691091240633,-0.11120769919401939,-0.10610801748236431,-0.11861378386327559,-0.10837792133254935,-0.10667799930631071,-0.1078287702963963,-0.11370941496878587,-0.11254433196766662,-0.11713733832929735,-0.11427930817648908,-0.11382365096754747,-0.112669740191516,-0.12801012857068225,-0.11527495768541668,-0.11591441088160774,-0.11478158622897791,-0.1150173435711462,-0.12119689575589127,-0.11298794775653348,-0.11957325528742896,-0.10150029422222145,-0.11201047988279161,-0.12209328952265341,-0.11579763351366866,-0.11430893230351175,-0.12493124799662722,-0.11508753212267393,-0.11205678898381176,-0.11046204886381698,-0.0866015842181591,-0.10669481322010055,-0.11219573554865167,-0.11314472709889933,-0.087753446288176,-0.11434431174828794,-0.11320289041915255,-0.11395551782462561,-0.10659232073370467,-0.11873668166592986,-0.11942285762973258,-0.11353006986570174,-0.11906309337558253,-0.11108073954300353
-0.09420453019946542,-0.11403796605408761,-0.10601799448892686,-0.1063683584094951,-0.11755380904982768,-0.10790293870412121,-0.11346391497902805,-0.10969041360120091,-0.10766537546003352,-0.1213414977326515,-0.1087197335469376,-0.10496302573357344,-0.1089987325312926,-0.11339846735341963,-0.11303344046636603,-0.11815032752683914,-0.11444835910289614,-0.11288558177429783,-0.11247309495159998,-0.12741611078355605,-0.11526250058223825,-0.11581552566889433,-0.11414712988220067,-0.11359000122615198,-0.11953359279553524,-0.11293379968869653,-0.12240104797899284,-0.09935471576488306,-0.11179332779271346,-0.12508166479689417,-0.1160090568882633,-0.11384552249022133,-0.12530607639491895,-0.11535935659148672,-0.11279581920228225,-0.10717811620273812,-0.08402574421748887,-0.1076174343933185,-0.1144317625456163,-0.11336908771799639,-0.08896952171865674,-0.11437350816611166,-0.11352735615078005,-0.11290586736975516,-0.10621426785773645,-0.11751998798468433,-0.12052166662035611,-0.11360786710597193,-0.1228989581419291,-0.11040038343604103
-0.09450017317400507,-0.11312059110877935,-0.10818054305762628,-0.10652683456973241,-0.11674991445772026,-0.1094492538412435,-0.113548073995206,-0.11047362142938284,-0.10519987923937035,-0.12071542285419831,-0.10923763241087196,-0.10243580304579782,-0.10521918091791564,-0.11327049992899044,-0.11590695788612358,-0.11597316422428167,-0.11446279576822561,-0.11286552296384053,-0.111906624587186,-0.12622749515677606,-0.11523106366401423,-0.11533374086330724,-0.11388444675856385,-0.11320786240656586,-0.11666912357636157,-0.11300793209434606,-0.12102690090662183,-0.09867803775036103,-0.11107965027413517,-0.12639378562129847,-0.11562716747402145,-0.113793561191374,-0.12475599851358178,-0.1160524643985954,-0.11509788440322702,-0.10726545894555846,-0.08392762440019996,-0.10861347076548444,-0.11392031186098686,-0.11400016184673177,-0.09119247708769473,-0.11422247002467376,-0.113339043369598,-0.11249481459158192,-0.10570780156791003,-0.11781901704549655,-0.12035010851725325,-0.11392780628764036,-0.12242046625254939,-0.1127406634508002
-0.09642446622179104,-0.11592378626845633,-0.10774255636791348,-0.10675170358218494,-0.12114302013537329,-0.1113971519329167,-0.11366136913475859,-0.11074611458023899,-0.10992082173271114,-0.11998806112155105,-0.1087709881224495,-0.10224843798239659,-0.10571996454076592,-0.11323176632268012,-0.11599904069825423,-0.11485157505118865,-0.11442422931227847,-0.11377772600441279,-0.11164784487423854,-0.11854246331524143,-0.11550434216702919,-0.1152891878185378,-0.11485271110328188,-0.11332243050573598,-0.1189487340590475,-0.1129484111047552,-0.12255467392942687,-0.10111671383849853,-0.1113772401684904,-0.1282926831240013,-0.11509842701727241,-0.11383576318336006,-0.12310778621760471,-0.11680314395980736,-0.11614656159121511,-0.11097099565342365,-0.08251727275326243,-0.10857046099234509,-0.11264403411266859,-0.1140676847730494,-0.09432883317576189,-0.11396172402055395,-0.11348932529916832,-0.11072889889411698,-0.10411908184073965,-0.11886237373426103,-0.11826956226862509,-0.11382477451823712,-0.12310909083683023,-0.11330135795377304
-0.09510874529684901,-0.11669564031433083,-0.10789171535489599,-0.10621829219324384,-0.12302825198714513,-0.11195295002977437,-0.11358754205486371,-0.10964805472407153,-0.10917069557680847,-0.11938259797292818,-0.10786490289443285,-0.1031130454933779,-0.10739638038203836,-0.1134957099611686,-0.11950043112821897,-0.11356441980939441,-0.11474884331642791,-0.11405955409685883,-0.11008792202287719,-0.11735655980370359,-0.11575618158419547,-0.1155703740339067,-0.11570538650448729,-0.11325027364711257,-0.1164422815342905,-0.11302803622946592,-0.12017516340946875,-0.10015474995244839,-0.11036745003235353,-0.12652947903575035,-0.11496324773476513,-0.11454207911250774,-0.12210343033885673,-0.11628445734609998,-0.11538449206831537,-0.11300225343305904,-0.08467242350507577,-0.10831171210098421,-0.11321980261425767,-0.11335736103854505,-0.09441698244489274,-0.11449599067239799,-0.11381966901658858,-0.11161751846408896,-0.10625547366748248,-0.11830933540500105,-0.11818476638153337,-0.11408855167963607,-0.12527807244155495,-0.11216061345280037
-0.09642441710506315,-0.11927132443290427,-0.10617198473259347,-0.10844632108000987,-0.12127611407179445,-0.11139647932950401,-0.11355914344991014,-0.10763697985203229,-0.10657723435665822,-0.11824806489147703,-0.10800044424650906,-0.10316656347100236,-0.10820455709396425,-0.11328355036807639,-0.12118749051302259,-0.11289293336803478,-0.11475296863490164,-0.1160854881086045,-0.1102358448582214,-0.11862654396762569,-0.11597551732693911,-0.11552827734013267,-0.11540120948886205,-0.11308346296346816,-0.11655232458243082,-0.11314364457876958,-0.11904214536335755,-0.10026931845013666,-0.1117904967722038,-0.12736772885517278,-0.1139128759546249,-0.11401209035847754,-0.12289818227892227,-0.11611763905371353,-0.11455790780776805,-0.1166047492830997,-0.0856032838793187,-0.10755405469008492,-0.11337425933266478,-0.11338448480020363,-0.09692008966313864,-0.1152137690974075,-0.11340383795712033,-0.11027560792472385,-0.1047991785605426,-0.11896543477653458,-0.11985623077936947,-0.11382949315414953,-0.12477264456979242,-0.11179437266250539
-0.09720486062854704,-0.1185838010480885,-0.10438893971773158,-0.10758890304562321,-0.12237573191930064,-0.11141946618859544,-0.11351388027710424,-0.10672017595834955,-0.10726160069142159,-0.11911104338498901,-0.10859077828868076,-0.10243893934025058,-0.10741739985750547,-0.11324094055170777,-0.11914271670788193,-0.11449275161963471,-0.11477200276166345,-0.11461258827557394,-0.10953961054477902,-0.11878634260838615,-0.11574515099207237,-0.11558079227495988,-0.1154160340605689,-0.11434836265775607,-0.11816558391978925,-0.1133264050705773,-0.11926467346708565,-0.10007861692507719,-0.11172535482617717,-0.1269276402377106,-0.11323668283479407,-0.11416913477974502,-0.12563199021966948,-0.11758613314447765,-0.11679532561500779,-0.11538067714698133,-0.08790855775059281,-0.10780288730986784,-0.11335052197981037,-0.1129976616094121,-0.09638236874323981,-0.1154705622833268,-0.11374964977098173,-0.11123206521157496,-0.10282889238034405,-0.11861029489846082,-0.11909446284802774,-0.11388007483760428,-0.12160757472190267,-0.10860837265563651
