folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.1292997318110151,-0.128068436934113,-0.13060979566158526,-0.12568337059583526
-0.12841179624102966,-0.12887614593480112,-0.1309267932041863,-0.12579123863422295
-0.12848819945195256,-0.12938746405796744,-0.13173917094979745,-0.12734150696579155
-0.12880748247800045,-0.12881920086469933,-0.13119436280989166,-0.12690447263794086
-0.12812314515196757,-0.1295286003076592,-0.1306753597348936,-0.12620829732810684
-0.12781388420251485,-0.12896320078882753,-0.12996069020145,-0.12671735347458735
-0.1270123856522275,-0.12839086428751187,-0.12921386705736934,-0.1263844956287265
-0.12678475608370454,-0.12805765653570675,-0.1291895884946551,-0.12559128932109356
-0.12617487935655042,-0.12895980902540377,-0.1285993382335649,-0.1267455919260334
-0.1254077126025673,-0.12823117420157046,-0.1279934617650639,-0.12573134194156776
-0.12547335219559796,-0.12768710171418376,-0.1273888579283291,-0.12640139121738336
-0.12508452060618014,-0.1267076664800455,-0.12796429832308326,-0.12658707934983746
-0.12424232564490702,-0.12640760512423224,-0.12712448987884412,-0.12658640039974714
-0.12346708913360814,-0.1266851668653225,-0.12702752358889807,-0.12609120527823783
-0.12401969539076907,-0.12605473124553504,-0.12637520456653534,-0.1258081378085588
-0.12370011545361877,-0.12602344182932648,-0.1262456091264489,-0.12482868091255711
-0.12280109500496131,-0.12555196669416865,-0.12649812855391698,-0.12481884456990157
-0.12254169533514753,-0.12493657893836768,-0.1267772008087275,-0.1242738195160816
-0.1219705275045263,-0.12475626783709867,-0.1270102725205904,-0.12765967728763924
-0.1220422775164668,-0.12498702696978091,-0.1264686262834831,-0.12658317983100062
-0.121910813334004,-0.12428012907732308,-0.1262674773634588,-0.12684818289289976
-0.12121573331076663,-0.12402046047655724,-0.12561346663249828,-0.1262776581218446
-0.12093561604290029,-0.1232917965201684,-0.12506619696531243,-0.12545434807264633
-0.12208757333978607,-0.1240468893684778,-0.12663216540153893,-0.12577929366750631
-0.12135294233639055,-0.12433868575096645,-0.12640849156257092,-0.1248752159281529
-0.12075733710035952,-0.12445436034009764,-0.12595895306224011,-0.12498248389338155
-0.12050901627887109,-0.12414901211354555,-0.1254991563142675,-0.12431193868079607
-0.12137309549427266,-0.12476721896289171,-0.12492202711113012,-0.12434494478025661
-0.12048684781219374,-0.12449320334550242,-0.12513259248837058,-0.12366923102027264
-0.11983892484517987,-0.12422713685818651,-0.12479936753156762,-0.12299906284828685
-0.11909665657866801,-0.1241153199202303,-0.12457511609093079,-0.12243005297424622
-0.11926375241016564,-0.12360318456291139,-0.1243090094911776,-0.12185323778561577
-0.11934680487105492,-0.1227746513795072,-0.12371819645074669,-0.12174996750817779
-0.1186614513499093,-0.12229980557172498,-0.12356682926199877,-0.12392879543273867
-0.11813165147841694,-0.12228604382015242,-0.12288776160795357,-0.12290341672597638
-0.1175670250714018,-0.12145033019233742,-0.12224570063660262,-0.12285340792224562
-0.11725440132843946,-0.12098384110022843,-0.1235048890713628,-0.12199013069655734
-0.1173075565160641,-0.12176088962489823,-0.12378473241861881,-0.12256633601424101
-0.11724895173037432,-0.1212188453720417,-0.12311652797883234,-0.12330666418466517
-0.11651677283055509,-0.12131899455738271,-0.12269484293631674,-0.12373254050742723
-0.11631831095285093,-0.12118084941161995,-0.12217348753952441,-0.12311606942604528
-0.11601273578648996,-0.12086472063231994,-0.12153116357347571,-0.12434585674932991
-0.11587566366120208,-0.12266572022887541,-0.1219904388563935,-0.12327062864345584
-0.11481233547931485,-0.12281055396941223,-0.12389211202442083,-0.1225419917380069
-0.11517162970126016,-0.12306869151494854,-0.12364398773638198,-0.12213284476011083
-0.11498350287299625,-0.12269728432090893,-0.12399096910169138,-0.12260556926398404
-0.11457220276956832,-0.12336534333690213,-0.12335916001740761,-0.1240057599563391
-0.1143533191730186,-0.12362511534655354,-0.12390370498587101,-0.1251147809830532
-0.11492467472956511,-0.12267367099105415,-0.12539442427067973,-0.12549197142367896
-0.11706493741379116,-0.12463417266589691,-0.1248853437448995,-0.12468252480413845
-0.11741520705670888,-0.1248689996990276,-0.12511970667538236,-0.12405785818117261
-0.11684236503939827,-0.12426655437735956,-0.12499142102996977,-0.1258982098893163
-0.11648167351142018,-0.12329261751578255,-0.12411618014893917,-0.12571558834587201
-0.11800914905600107,-0.12359793097228317,-0.12389144871449424,-0.12496768303167138
