folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.17038314435984067,-0.1703308027256204,-0.2141705435016467,-0.149300021403752
-0.17000230232573643,-0.16881003381956128,-0.218067605820307,-0.1486239853242478
-0.16773093779960926,-0.1660321045740231,-0.21513025415148435,-0.1499317030145774
-0.16605867569522212,-0.1645727082245033,-0.21731111308706252,-0.1512085387002024
-0.16530071457699613,-0.16312946349641724,-0.21777947647073784,-0.14945721249063956
-0.16524827155129374,-0.15978311052716937,-0.21569604923683372,-0.15049779364328095
-0.1648953129432444,-0.15946282704557513,-0.2140360216396674,-0.14962694884110442
-0.16409757521707197,-0.1617103638525865,-0.21414493916427052,-0.1514670769257086
-0.1638073213652675,-0.16023496570012216,-0.21404949000620216,-0.1502409534496088
-0.16199293513827043,-0.16199610538976483,-0.21234033430267651,-0.1506164242282625
-0.15985275234567528,-0.15973126183896355,-0.21039401438881342,-0.14872078202857078
-0.15791141536952163,-0.15879025999748278,-0.20822787488684985,-0.14691525623315901
-0.15788811375731504,-0.1584913541326465,-0.2142542088956846,-0.1463884342207541
-0.15589542308041549,-0.16212111563582934,-0.21309812350176802,-0.1462337358280077
-0.15505941400395828,-0.16160894118889796,-0.21268426966329027,-0.1476320258537343
-0.155628300956112,-0.16404864109362882,-0.21227011140492752,-0.14475829534596804
-0.15395806603155543,-0.1625938329339347,-0.21386612214704015,-0.14343770972438682
-0.15330594368286027,-0.15933903517802375,-0.21261357840022962,-0.14391412055262576
-0.1526871723269557,-0.15876442256848614,-0.21172188148216783,-0.14698074745905262
-0.1496803151420214,-0.1588026509928073,-0.20987238991123228,-0.1457934452688866
-0.1472957043736555,-0.15870317865590428,-0.21117991934698602,-0.14415329565075116
-0.14715664920032867,-0.15766319628835734,-0.21328125383168944,-0.14177085620552288
-0.1474541999452823,-0.16041840593345477,-0.2150338223030617,-0.14352387348111148
-0.14454536065403137,-0.1572363861972921,-0.21408636628505134,-0.14459720526868966
-0.14217270005610097,-0.15673621218779746,-0.21252769800940377,-0.14702574052091155
-0.1407446836070217,-0.15594733443741557,-0.2131357745974309,-0.15094961791734507
-0.13963520727015494,-0.1542430481782531,-0.21129086974855013,-0.14859084743315726
-0.1382551466602234,-0.15619868259562497,-0.21363292493214556,-0.1457327311775132
-0.14080885291295206,-0.15462731920984127,-0.2148050693572089,-0.14421594132258375
-0.1391235059600939,-0.15346552530972743,-0.21434489001223084,-0.14220679233881925
