folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.13195107221748656,-0.2121525920497633,-0.527069772990697,-0.1362053939538017
-0.13219562552211123,-0.21157340903709224,-0.5269855328255391,-0.13695869612486342
-0.13158417420310292,-0.21105420408196104,-0.5275532350393292,-0.13660239600549176
-0.1322388687090811,-0.2100428853711387,-0.5271613831705407,-0.13634303760318925
-0.13175563227635131,-0.2092964691349073,-0.5270602768766853,-0.13630218640899316
-0.13139933485800304,-0.2085897682767805,-0.5282087419430019,-0.13628922050023676
-0.13047358053823083,-0.20782342943768822,-0.5283336660657604,-0.13559698246902616
-0.13052071407201596,-0.20674672960900217,-0.5283448712557808,-0.1358835726777036
-0.12980984528053136,-0.2058238476979486,-0.5282604824290174,-0.13522962652572085
-0.13452734406225567,-0.20546687750244483,-0.5279418409113965,-0.13473769669205535
-0.1339462211195998,-0.20671246720796002,-0.5277122354860577,-0.13457880112625334
-0.13349350333996277,-0.20707942398500795,-0.527322587482455,-0.1361196312222366
-0.1329785169976977,-0.20807941835143504,-0.5276395829778739,-0.1357138650188638
-0.13292729718224242,-0.20906802094351623,-0.5272155241493957,-0.13569043864751787
-0.1323517971910988,-0.20815899384136227,-0.5272673807522876,-0.13509066923743643
-0.13215563012561327,-0.20787878649296418,-0.5277070215344355,-0.13530465685929094
-0.13155012757235227,-0.2072004585681274,-0.5274640860613521,-0.1350373486051149
